census_tract,Tree_Canopy,Affordable_Housing,Parks,Transit_Stop,Bike_Miles,Wifi_Hotspots,School_Density,Library_Count,Small_Business,Grocery_Store
17031080100,17.8,0.0,0.61,13.0,0.0,0.0,9.0,2.0,300.0,7.0
17031061200,23.6,1.0,0.0,3.0,0.0,0.0,12.0,2.0,167.0,33.0
17031062400,23.6,98.0,0.0,2.0,0.0,0.0,11.0,1.0,145.0,17.0
17031051300,24.3,0.0,0.0,9.0,0.0,0.0,8.0,1.0,128.0,9.0
17031040500,28.3,0.0,0.0,4.0,0.0,0.0,9.0,2.0,202.0,45.0
17031031300,23.5,16.0,1.85,21.0,0.0,0.0,5.0,1.0,145.0,3.0
17031030100,26.3,114.0,4.11,14.0,0.0,0.0,6.0,1.0,581.0,116.0
17031020100,26.0,0.0,0.0,7.0,0.0,0.0,8.0,2.0,235.0,26.0
17031750400,28.1,0.0,18.48,3.0,0.0,0.0,4.0,2.0,192.0,27.0
17031600400,13.0,85.0,0.42,13.0,0.0005510747546088,0.0,10.0,1.0,178.0,22.0
17031420900,22.1,42.0,0.66,7.0,0.0,0.0,14.0,2.0,60.0,4.0
17031730500,21.4,0.0,15.759999999999998,17.0,0.0,2.0,11.0,1.0,148.0,12.0
17031691500,21.4,0.0,20.240000000000002,11.0,0.0,1.0,10.0,3.0,192.0,28.0
17031282400,14.6,0.0,2.55,3.0,0.2479110504645887,0.0,17.0,3.0,34.0,3.0
17031282600,14.6,0.0,0.0,5.0,0.0,0.0,18.0,1.0,17.0,1.0
17031282900,14.6,0.0,2.63,35.0,0.6782438573609397,1.0,21.0,2.0,233.0,52.0
17031612100,15.6,110.0,1.0,9.0,0.0,0.0,10.0,1.0,51.0,14.0
17031601500,13.0,0.0,0.49,15.0,0.0,0.0,9.0,3.0,187.0,14.0
17031500100,19.3,0.0,27.9,22.0,0.2982981784928631,1.0,6.0,0.0,215.0,18.0
17031460100,19.3,0.0,87.22,20.0,0.0,0.0,8.0,0.0,183.0,31.0
17031411300,27.5,0.0,72.5,7.0,0.2464388387870506,0.0,11.0,1.0,78.0,22.0
17031381700,16.9,0.0,9.69,8.0,0.0,0.0,11.0,1.0,16.0,2.0
17031320100,17.8,14.0,5.83,37.0,0.9526079440385506,4.0,3.0,2.0,4527.0,399.0
17031301200,14.9,0.0,1.02,8.0,0.0,1.0,19.0,1.0,368.0,44.0
17031281000,14.6,0.0,0.0,3.0,0.0,0.0,16.0,1.0,30.0,5.0
17031261000,17.9,0.0,0.59,7.0,0.0005509598507338,0.0,16.0,1.0,98.0,12.0
17031250900,19.0,0.0,0.0,10.0,0.0,0.0,12.0,2.0,152.0,14.0
17031241900,19.5,0.0,8.85,6.0,0.4693483521417723,0.0,13.0,1.0,100.0,1.0
17031222200,19.9,3.0,1.31,11.0,0.2886658928192619,0.0,14.0,1.0,270.0,38.0
17031180300,18.6,85.0,0.0,7.0,0.0,0.0,6.0,1.0,117.0,16.0
17031140600,23.8,0.0,2.8,13.0,0.0,0.0,12.0,3.0,549.0,109.0
17031062200,23.6,51.0,0.0,1.0,0.0,0.0,8.0,2.0,495.0,42.0
17031491000,22.3,90.0,3.23,8.0,0.0,0.0,9.0,2.0,153.0,30.0
17031150300,19.4,4.0,46.95,32.0,0.0,1.0,6.0,1.0,387.0,26.0
17031251200,19.0,0.0,0.29,16.0,0.0,1.0,14.0,3.0,207.0,43.0
17031600600,13.0,0.0,2.15,7.0,0.0638420616507276,0.0,7.0,1.0,153.0,17.0
17031460900,19.3,0.0,20.27,6.0,0.125509820620345,2.0,11.0,1.0,205.0,48.0
17031380800,16.9,87.0,0.5,6.0,0.3754577559441845,0.0,13.0,1.0,54.0,9.0
17031284100,14.6,0.0,0.0,10.0,0.2553832237673488,0.0,16.0,2.0,23.0,3.0
17031260200,17.9,0.0,0.98,6.0,0.2545221143537527,0.0,13.0,1.0,224.0,42.0
17031221300,19.9,24.0,0.0,9.0,0.2037049486999397,0.0,11.0,2.0,367.0,69.0
17031720100,40.5,0.0,5.12,19.0,0.0,0.0,3.0,2.0,359.0,42.0
17031310500,10.6,0.0,6.34,4.0,0.0,0.0,13.0,1.0,197.0,32.0
17031241400,19.5,128.0,4.74,16.0,0.0008742236714374,0.0,19.0,2.0,1225.0,164.0
17031070100,26.3,0.0,0.0,16.0,0.0,0.0,5.0,1.0,736.0,160.0
17031380600,16.9,220.0,0.0,1.0,0.0,0.0,14.0,3.0,11.0,0.0
17031140500,23.8,0.0,0.43000000000000005,9.0,0.0,0.0,7.0,2.0,324.0,52.0
17031120400,44.2,0.0,0.58,14.0,0.0,0.0,4.0,2.0,265.0,21.0
17031282200,14.6,5.0,4.57,5.0,0.2584510348134025,0.0,10.0,2.0,160.0,43.0
17031230200,16.5,111.0,0.0,8.0,0.0,0.0,15.0,2.0,173.0,27.0
17031081700,17.8,4.0,0.0,20.0,0.3466020918130599,0.0,5.0,2.0,1976.0,185.0
17031671200,25.9,0.0,0.0,6.0,0.0,1.0,12.0,1.0,69.0,11.0
17031340300,13.1,0.0,0.0,1.0,0.0,0.0,14.0,2.0,55.0,2.0
17031170900,18.8,0.0,0.0,6.0,0.0,0.0,2.0,1.0,55.0,6.0
17031711000,18.7,0.0,0.32,13.0,0.0,0.0,13.0,1.0,140.0,22.0
17031690500,21.4,0.0,0.0,17.0,0.0,0.0,12.0,2.0,129.0,27.0
17031681300,24.7,0.0,33.84,18.0,0.0,0.0,13.0,1.0,100.0,15.0
17031660400,18.5,0.0,0.0,13.0,0.0,1.0,10.0,2.0,288.0,44.0
17031620100,12.7,78.0,0.0,6.0,0.0,0.0,14.0,1.0,172.0,34.0
17031611300,15.6,101.0,0.0,8.0,0.0,1.0,14.0,2.0,319.0,52.0
17031580900,12.0,0.0,0.0,10.0,0.0,1.0,18.0,2.0,170.0,28.0
17031580400,12.0,30.0,0.0,22.0,0.0,0.0,11.0,1.0,281.0,32.0
17031520600,15.8,0.0,18.64,12.0,0.0,0.0,3.0,0.0,31.0,1.0
17031491300,22.3,0.0,0.0,8.0,0.0,0.0,10.0,1.0,88.0,16.0
17031450300,22.0,0.0,0.0,33.0,0.0,0.0,11.0,1.0,338.0,52.0
17031410700,27.5,27.0,11.99,4.0,0.0,0.0,11.0,1.0,216.0,52.0
17031400500,21.9,422.0,0.0,6.0,0.0,0.0,11.0,1.0,65.0,7.0
17031381100,16.9,0.0,0.25,2.0,0.0,0.0,15.0,1.0,66.0,7.0
17031351200,21.6,272.0,0.0,10.0,0.0,0.0,14.0,2.0,64.0,10.0
17031290300,17.7,0.0,0.0,4.0,0.0,0.0,23.0,1.0,26.0,4.0
17031081400,17.8,3.0,11.71,38.0,0.0,0.0,3.0,1.0,2714.0,349.0
17031081600,17.8,0.0,0.0,14.0,0.6375429873501643,0.0,5.0,2.0,658.0,108.0
17031081900,17.8,21.0,0.0,3.0,0.0,0.0,8.0,2.0,90.0,10.0
17031071600,26.3,0.0,0.84,4.0,0.0,0.0,11.0,1.0,42.0,1.0
17031071800,26.3,0.0,0.0,7.0,0.0,0.0,10.0,2.0,214.0,47.0
17031291400,17.7,11.0,165.49,19.0,0.4551122215409107,1.0,19.0,2.0,99.0,8.0
17031283000,14.6,0.0,0.0,18.0,0.0,0.0,20.0,2.0,63.0,29.0
17031271800,18.4,0.0,0.48,4.0,0.0,0.0,23.0,1.0,62.0,14.0
17031281300,14.6,84.0,3.26,11.0,0.1276449739360143,1.0,16.0,1.0,72.0,6.0
17031270100,18.4,0.0,0.0,3.0,0.2114972701831892,0.0,23.0,2.0,95.0,7.0
17031271600,18.4,0.0,0.24,3.0,0.1870366147005339,0.0,23.0,1.0,51.0,8.0
17031260600,17.9,0.0,0.0,8.0,0.0,1.0,12.0,1.0,67.0,10.0
17031251000,19.0,0.0,0.0,12.0,0.0,2.0,14.0,2.0,191.0,22.0
17031242600,19.5,83.0,0.0,13.0,0.0002829744309494,1.0,20.0,2.0,396.0,64.0
17031240200,19.5,0.0,2.18,4.0,0.0,0.0,13.0,1.0,144.0,17.0
17031241800,19.5,38.0,0.0,9.0,0.4700035981353852,0.0,12.0,2.0,245.0,11.0
17031231400,16.5,0.0,6.96,10.0,0.0,0.0,15.0,2.0,79.0,1.0
17031221400,19.9,35.0,0.0,14.0,0.5827647053191665,0.0,9.0,3.0,337.0,71.0
17031210300,16.1,0.0,0.79,14.0,0.2211524773234628,0.0,15.0,1.0,345.0,47.0
17031220400,19.9,96.0,0.16,10.0,0.1289632883236635,0.0,10.0,1.0,254.0,39.0
17031200200,17.0,0.0,9.92,13.0,0.1138861126934206,0.0,12.0,0.0,362.0,39.0
17031160600,24.8,0.0,58.07,11.0,0.0155014421425307,1.0,12.0,2.0,626.0,77.0
17031150600,19.4,0.0,0.0,14.0,0.0,0.0,9.0,1.0,311.0,34.0
17031160400,24.8,14.0,0.0,13.0,0.0,0.0,12.0,1.0,493.0,40.0
17031140800,23.8,80.0,1.06,7.0,0.0,0.0,12.0,2.0,695.0,104.0
17031110200,22.5,73.0,1.73,16.0,0.0,0.0,5.0,0.0,315.0,42.0
17031081200,17.8,0.0,0.51,16.0,0.0,0.0,5.0,2.0,1708.0,154.0
17031071700,26.3,0.0,0.0,2.0,0.0,0.0,11.0,1.0,127.0,0.0
17031063200,23.6,0.0,0.0,14.0,0.0,0.0,4.0,1.0,293.0,36.0
17031071300,26.3,0.0,0.0,7.0,0.0,0.0,8.0,1.0,233.0,29.0
17031062100,23.6,8.0,0.0,9.0,0.0,0.0,8.0,1.0,1031.0,125.0
17031060300,23.6,0.0,0.21,6.0,0.0,0.0,11.0,1.0,302.0,21.0
17031060700,23.6,9.0,2.42,11.0,0.0,0.0,11.0,2.0,226.0,42.0
17031040400,28.3,30.0,23.03,22.0,0.0002851297320508,0.0,7.0,1.0,611.0,120.0
17031041000,28.3,0.0,0.0,4.0,0.0,1.0,9.0,2.0,246.0,50.0
17031030900,26.3,0.0,0.52,18.0,0.0,0.0,8.0,2.0,617.0,60.0
17031031600,23.5,90.0,0.18,17.0,0.2769827307798763,5.0,11.0,2.0,716.0,129.0
17031032000,23.5,13.0,3.39,6.0,0.537323472082536,0.0,11.0,2.0,21.0,0.0
17031020800,26.0,2.0,4.1,31.0,0.0,1.0,6.0,1.0,1210.0,240.0
17031030500,26.3,0.0,6.05,17.0,0.3148916663376863,0.0,6.0,1.0,395.0,64.0
17031010300,27.4,111.0,4.8500000000000005,14.0,0.0,0.0,8.0,1.0,372.0,30.0
17031010800,27.4,0.0,0.44,10.0,0.2546694207412142,0.0,9.0,2.0,467.0,64.0
17031020500,26.0,0.0,89.63,11.0,0.5096894226848373,0.0,10.0,2.0,377.0,101.0
17031740300,18.6,0.0,2.18,16.0,0.0,1.0,4.0,1.0,174.0,24.0
17031750500,28.1,0.0,15.95,33.0,0.0,0.0,7.0,1.0,323.0,50.0
17031810400,19.3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,5.0
17031710800,18.7,85.0,0.77,18.0,0.0,4.0,13.0,1.0,205.0,28.0
17031711500,18.7,0.0,0.0,9.0,0.0,0.0,9.0,2.0,45.0,3.0
17031110300,22.5,0.0,4.97,24.0,0.0,0.0,7.0,0.0,159.0,8.0
17031081300,17.8,0.0,8.21,11.0,0.0,1.0,4.0,2.0,918.0,80.0
17031070200,26.3,14.0,0.21,9.0,0.0,0.0,6.0,2.0,373.0,90.0
17031062000,23.6,11.0,0.17,7.0,0.0,1.0,7.0,1.0,346.0,64.0
17031700100,15.3,0.0,1.38,28.0,0.0,0.0,7.0,0.0,377.0,52.0
17031661100,18.5,0.0,0.0,11.0,0.0,0.0,9.0,0.0,161.0,18.0
17031671900,25.9,0.0,0.0,8.0,0.0,0.0,13.0,1.0,63.0,6.0
17031680200,24.7,167.0,6.4,24.0,0.0,1.0,11.0,1.0,93.0,7.0
17031680400,24.7,99.0,0.23,9.0,0.0,0.0,9.0,2.0,59.0,10.0
17031680700,24.7,109.0,0.0,7.0,0.0,0.0,11.0,2.0,67.0,12.0
17031681100,24.7,0.0,0.0,17.0,0.0,0.0,14.0,1.0,134.0,28.0
17031670200,25.9,0.0,0.0,6.0,0.0,0.0,13.0,2.0,70.0,6.0
17031670500,25.9,0.0,17.66,14.0,0.0,0.0,16.0,1.0,81.0,16.0
17031670700,25.9,71.0,0.0,6.0,0.0,0.0,12.0,1.0,157.0,29.0
17031671500,25.9,0.0,0.31,16.0,0.0,0.0,13.0,1.0,191.0,36.0
17031671700,25.9,0.0,0.0,8.0,0.0,0.0,10.0,2.0,40.0,7.0
17031660100,18.5,0.0,0.0,6.0,0.0,0.0,14.0,2.0,65.0,5.0
17031660300,18.5,0.0,0.09,17.0,0.0,1.0,12.0,2.0,563.0,87.0
17031661000,18.5,93.0,0.07,12.0,0.0,0.0,7.0,0.0,336.0,64.0
17031640100,8.8,0.0,0.0,6.0,0.0,0.0,5.0,1.0,61.0,14.0
17031640300,8.8,0.0,26.410000000000004,21.0,0.0,0.0,4.0,2.0,282.0,28.0
17031640500,8.8,0.0,0.64,17.0,0.0,1.0,3.0,1.0,105.0,17.0
17031650300,10.7,0.0,22.26,17.0,0.0,0.0,8.0,1.0,537.0,96.0
17031620200,12.7,0.0,4.35,11.0,0.0,0.0,14.0,1.0,573.0,48.0
17031620400,12.7,0.0,0.0,12.0,0.0,0.0,15.0,3.0,110.0,14.0
17031630900,14.6,59.0,18.83,11.0,0.0,0.0,13.0,2.0,176.0,28.0
17031630700,14.6,0.0,26.5,15.0,0.0,0.0,15.0,2.0,270.0,52.0
17031610400,15.6,0.0,0.0,4.0,0.0,0.0,11.0,1.0,317.0,36.0
17031610700,15.6,0.0,1.44,6.0,0.5053134077738812,0.0,7.0,1.0,94.0,17.0
17031610900,15.6,0.0,0.0,9.0,0.5024917024060073,0.0,11.0,2.0,60.0,2.0
17031611800,15.6,0.0,0.0,5.0,0.0,0.0,17.0,2.0,88.0,14.0
17031611400,15.6,0.0,8.8,6.0,0.0,0.0,16.0,1.0,131.0,17.0
17031600500,13.0,0.0,37.35,13.0,0.0399372643369087,0.0,11.0,1.0,362.0,23.0
17031600800,13.0,0.0,1.55,9.0,0.0,1.0,8.0,1.0,305.0,23.0
17031601300,13.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,85.0,27.0
17031720600,40.5,0.0,0.56,4.0,0.0,0.0,3.0,1.0,103.0,8.0
17031710700,18.7,134.0,1.28,12.0,0.0,1.0,14.0,1.0,228.0,42.0
17031700200,15.3,0.0,14.3,21.0,0.0,0.0,6.0,1.0,214.0,22.0
17031690100,21.4,0.0,0.0,15.0,0.0,0.0,13.0,2.0,52.0,2.0
17031672000,25.9,0.0,3.51,20.0,0.0,0.0,10.0,1.0,146.0,9.0
17031670400,25.9,0.0,0.0,7.0,0.025480289439087,0.0,16.0,2.0,59.0,13.0
17031671400,25.9,64.0,0.0,10.0,0.0,0.0,15.0,1.0,59.0,7.0
17031660800,18.5,0.0,0.38,8.0,0.0,0.0,12.0,1.0,206.0,44.0
17031650200,10.7,0.0,0.0,15.0,0.0,1.0,8.0,1.0,475.0,69.0
17031630800,14.6,0.0,0.0,15.0,0.0,1.0,15.0,2.0,280.0,53.0
17031611700,15.6,0.0,0.0,9.0,0.5045628172263711,0.0,19.0,2.0,90.0,20.0
17031600900,13.0,0.0,0.21,8.0,0.0,0.0,6.0,1.0,153.0,26.0
17031580700,12.0,0.0,0.0,7.0,0.0326455553811031,0.0,13.0,2.0,212.0,24.0
17031561200,12.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,163.0,69.0
17031560300,12.0,85.0,13.31,5.0,0.0,0.0,7.0,0.0,114.0,25.0
17031550200,18.5,0.0,294.25,7.0,0.0,0.0,1.0,1.0,82.0,25.0
17031490700,22.3,0.0,4.61,4.0,0.0,0.0,5.0,1.0,70.0,20.0
17031470100,23.7,0.0,12.21,20.0,0.0,0.0,7.0,0.0,154.0,2.0
17031440900,20.1,0.0,18.7,9.0,0.0,0.0,9.0,0.0,143.0,22.0
17031440500,20.1,0.0,0.0,6.0,0.0,0.0,8.0,0.0,73.0,7.0
17031410900,27.5,0.0,0.24,11.0,0.0,0.0,5.0,1.0,154.0,15.0
17031420600,22.1,0.0,0.0,11.0,0.0,1.0,10.0,1.0,155.0,33.0
17031400700,21.9,78.0,0.0,5.0,0.0,0.0,11.0,2.0,53.0,8.0
17031380500,16.9,181.0,6.73,7.0,0.0,0.0,14.0,4.0,11.0,0.0
17031382000,16.9,297.0,0.0,10.0,0.0,0.0,18.0,1.0,124.0,26.0
17031350700,21.6,0.0,0.0,6.0,0.3763690426307686,1.0,13.0,2.0,145.0,39.0
17031330100,13.8,698.0,125.13,42.0,1.6041402461896603,2.0,4.0,1.0,1613.0,172.0
17031340400,13.1,0.0,0.0,8.0,0.0,0.0,14.0,3.0,190.0,39.0
17031301900,14.9,0.0,23.93,12.0,0.0,0.0,7.0,1.0,160.0,3.0
17031292500,17.7,120.0,0.0,17.0,0.0,0.0,12.0,1.0,179.0,19.0
17031300900,14.9,0.0,0.0,6.0,0.0,1.0,22.0,1.0,351.0,50.0
17031610200,15.6,0.0,0.0,13.0,0.0,0.0,7.0,1.0,271.0,31.0
17031580500,12.0,0.0,0.0,22.0,0.5864242436487747,1.0,13.0,1.0,696.0,115.0
17031580800,12.0,0.0,0.0,5.0,0.0,0.0,18.0,2.0,137.0,17.0
17031590200,15.0,0.0,1.42,19.0,0.0,0.0,6.0,1.0,271.0,37.0
17031590400,15.0,0.0,0.0,13.0,0.0,0.0,11.0,1.0,80.0,21.0
17031570500,8.3,0.0,0.0,11.0,0.0,0.0,12.0,1.0,128.0,15.0
17031580300,12.0,0.0,0.0,9.0,0.0222847733203906,0.0,8.0,1.0,95.0,6.0
17031560100,12.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,89.0,5.0
17031560600,12.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,129.0,17.0
17031561100,12.0,0.0,15.96,17.0,0.0,0.0,4.0,2.0,57.0,1.0
17031530600,26.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,81.0,8.0
17031550100,18.5,116.0,0.46,41.0,0.0,1.0,2.0,1.0,353.0,66.0
17031520200,15.8,0.0,0.67,8.0,0.0,0.0,4.0,0.0,152.0,30.0
17031520500,15.8,0.0,0.0,13.0,0.0,0.0,5.0,0.0,75.0,3.0
17031500300,19.3,0.0,5.779999999999999,3.0,0.0005552205118196,0.0,7.0,1.0,91.0,15.0
17031510300,14.1,86.0,146.29,49.0,0.0,1.0,5.0,1.0,340.0,56.0
17031510500,14.1,0.0,18.04,10.0,0.0,0.0,2.0,1.0,109.0,28.0
17031490600,22.3,0.0,0.0,8.0,0.0,0.0,8.0,1.0,140.0,18.0
17031490900,22.3,190.0,0.0,47.0,0.0,2.0,10.0,2.0,358.0,29.0
17031491100,22.3,0.0,12.33,14.0,0.0,0.0,10.0,0.0,218.0,26.0
17031491400,22.3,60.0,38.44,28.0,0.0,0.0,8.0,2.0,463.0,51.0
17031460700,19.3,0.0,0.0,12.0,0.0,1.0,11.0,1.0,168.0,48.0
17031461000,19.3,141.0,0.0,23.0,0.1266423829233421,2.0,6.0,1.0,261.0,22.0
17031480100,20.4,0.0,18.42,16.0,0.0,0.0,14.0,1.0,246.0,34.0
17031490100,22.3,0.0,0.0,2.0,0.0,0.0,9.0,1.0,12.0,0.0
17031480500,20.4,0.0,3.15,21.0,0.1145470746841665,0.0,10.0,1.0,115.0,7.0
17031430900,23.1,0.0,3.03,8.0,0.0,0.0,8.0,1.0,97.0,8.0
17031431200,23.1,0.0,0.0,13.0,0.0,1.0,10.0,2.0,222.0,35.0
17031431400,23.1,87.0,111.47,20.0,0.0,0.0,8.0,1.0,218.0,19.0
17031440400,20.1,0.0,14.03,32.0,0.0,0.0,10.0,1.0,352.0,79.0
17031420700,22.1,0.0,0.0,14.0,0.0,2.0,11.0,1.0,319.0,75.0
17031421000,22.1,33.0,0.42000000000000004,5.0,0.0,0.0,11.0,1.0,35.0,1.0
17031421200,22.1,0.0,0.0,16.0,0.0,0.0,13.0,2.0,126.0,14.0
17031430500,23.1,0.0,1.14,7.0,0.0,0.0,9.0,1.0,288.0,19.0
17031430800,23.1,0.0,0.0,6.0,0.0,0.0,9.0,1.0,132.0,6.0
17031410800,27.5,38.0,1.29,6.0,0.0636922786638463,0.0,9.0,1.0,581.0,72.0
17031411100,27.5,0.0,0.0,6.0,0.0002830171754714,0.0,9.0,0.0,82.0,14.0
17031420500,22.1,65.0,0.0,10.0,0.0,0.0,11.0,1.0,88.0,12.0
17031390300,28.0,81.0,0.0,10.0,0.0,0.0,12.0,1.0,116.0,25.0
17031400100,21.9,35.0,0.0,17.0,0.5390991595354482,1.0,10.0,1.0,118.0,27.0
17031400600,21.9,0.0,0.0,12.0,0.0,0.0,11.0,1.0,56.0,3.0
17031410300,27.5,0.0,0.64,2.0,0.0,0.0,13.0,1.0,22.0,0.0
17031410600,27.5,10.0,3.22,3.0,0.0,0.0,12.0,1.0,64.0,12.0
17031380100,16.9,116.0,11.19,9.0,0.0,0.0,16.0,1.0,136.0,21.0
17031380400,16.9,110.0,0.49,11.0,0.0,1.0,16.0,4.0,68.0,7.0
17031380900,16.9,0.0,0.16,6.0,0.0,0.0,17.0,1.0,68.0,2.0
17031381200,16.9,83.0,0.0,8.0,0.0,1.0,17.0,1.0,184.0,35.0
17031381400,16.9,107.0,0.0,8.0,0.2513645547803508,2.0,13.0,1.0,173.0,30.0
17031390200,28.0,0.0,5.45,4.0,0.0,0.0,11.0,1.0,129.0,3.0
17031340600,13.1,0.0,2.53,10.0,0.2582967450256998,1.0,11.0,4.0,60.0,3.0
17031350300,21.6,0.0,0.0,12.0,0.0011048466364781,0.0,16.0,3.0,151.0,1.0
17031350500,21.6,0.0,0.01,6.0,0.154208925190141,0.0,16.0,3.0,45.0,3.0
17031351000,21.6,0.0,665.8000000000001,15.0,0.4871315411176666,2.0,7.0,1.0,182.0,19.0
17031351300,21.6,0.0,0.99,3.0,0.50277124535433,0.0,14.0,2.0,92.0,14.0
17031351500,21.6,278.0,3.96,5.0,0.0,0.0,14.0,2.0,20.0,8.0
17031360200,18.0,610.0,9.86,7.0,0.0,0.0,14.0,2.0,25.0,0.0
17031360500,18.0,61.0,0.46,7.0,0.0,1.0,13.0,0.0,67.0,1.0
17031330300,13.8,0.0,5.01,4.0,0.0,0.0,11.0,1.0,25.0,1.0
17031330500,13.8,127.0,0.0,9.0,0.0,0.0,8.0,1.0,82.0,11.0
17031311300,10.6,0.0,3.2,17.0,0.0,3.0,14.0,0.0,464.0,53.0
17031690600,21.4,0.0,0.0,16.0,0.0,0.0,12.0,2.0,7.0,1.0
17031510400,14.1,0.0,445.32,11.0,0.0,0.0,0.0,0.0,111.0,1.0
17031460600,19.3,0.0,0.0,6.0,0.0,0.0,12.0,1.0,28.0,3.0
17031440700,20.1,0.0,0.0,7.0,0.0,0.0,9.0,0.0,60.0,7.0
17031430200,23.1,154.0,0.0,19.0,0.0,0.0,9.0,0.0,158.0,15.0
17031420100,22.1,67.0,551.52,9.0,0.0,0.0,7.0,0.0,51.0,6.0
17031410200,27.5,0.0,0.0,4.0,0.0,0.0,12.0,1.0,22.0,0.0
17031381000,16.9,172.0,9.29,6.0,0.0,1.0,15.0,1.0,42.0,3.0
17031350200,21.6,134.0,21.91,7.0,0.0,0.0,12.0,1.0,24.0,0.0
17031360400,19.3,244.0,3.0900000000000003,7.0,0.0,2.0,8.0,0.0,52.0,0.0
17031320400,17.8,0.0,295.45,21.0,0.0122506087911018,0.0,3.0,1.0,3431.0,305.0
17031310800,10.6,97.0,0.0,8.0,0.0,1.0,17.0,1.0,541.0,76.0
17031300600,14.9,0.0,1.36,10.0,0.0,0.0,21.0,2.0,192.0,23.0
17031290800,17.7,26.0,0.0,8.0,0.0,0.0,15.0,1.0,122.0,11.0
17031282500,14.6,52.0,0.0,6.0,0.081773901761641,0.0,18.0,2.0,32.0,9.0
17031283800,14.6,124.0,0.0,5.0,0.3127687635045729,0.0,16.0,2.0,138.0,2.0
17031281600,14.6,62.0,0.0,11.0,0.464851461966871,1.0,16.0,3.0,151.0,26.0
17031270900,18.4,0.0,0.0,4.0,0.0,0.0,23.0,1.0,31.0,5.0
17031260100,17.9,627.0,0.0,6.0,0.2525695406086201,0.0,17.0,1.0,191.0,34.0
17031251500,19.0,118.0,8.0,11.0,0.0,0.0,15.0,2.0,256.0,48.0
17031243200,19.5,0.0,0.0,10.0,0.0,2.0,14.0,3.0,355.0,50.0
17031241200,19.5,0.0,0.0,6.0,0.0,0.0,18.0,1.0,173.0,25.0
17031230400,16.5,16.0,1.27,6.0,0.0,0.0,14.0,2.0,173.0,37.0
17031220900,19.9,44.0,4.91,9.0,0.0,0.0,11.0,2.0,343.0,48.0
17031200600,17.0,0.0,0.0,2.0,0.0,0.0,13.0,1.0,65.0,3.0
17031190600,15.2,0.0,57.49,33.0,0.0,0.0,11.0,1.0,390.0,77.0
17031171000,18.8,0.0,18.7,23.0,0.0,0.0,5.0,2.0,458.0,70.0
17031170100,18.8,129.0,7.02,25.0,0.0,1.0,2.0,1.0,202.0,26.0
17031130500,33.0,0.0,19.37,29.0,0.0,2.0,12.0,1.0,409.0,110.0
17031110400,22.5,0.0,0.0,9.0,0.0,0.0,7.0,1.0,136.0,10.0
17031080800,17.8,333.0,8.73,5.0,0.1136574156122264,0.0,9.0,2.0,46.0,14.0
17031072000,26.3,0.0,0.93,5.0,0.0591570551060737,1.0,12.0,1.0,348.0,31.0
17031070900,26.3,1.0,0.0,6.0,0.0,0.0,11.0,1.0,421.0,50.0
17031061600,23.6,0.0,0.0,5.0,0.0,0.0,10.0,3.0,190.0,48.0
17031050900,24.3,0.0,0.0,3.0,0.0,0.0,11.0,1.0,102.0,26.0
17031040600,28.3,4.0,0.0,11.0,0.0,1.0,7.0,1.0,635.0,95.0
17031031500,23.5,380.0,0.0,14.0,0.0,2.0,8.0,2.0,341.0,46.0
17031740400,18.6,0.0,52.63,23.0,0.0,0.0,3.0,0.0,150.0,12.0
17031820800,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17031720400,40.5,0.0,13.98,5.0,0.0,0.0,1.0,0.0,158.0,14.0
17031720700,40.5,0.0,2.38,12.0,0.0,0.0,9.0,1.0,198.0,8.0
17031740200,18.6,0.0,0.0,23.0,0.0,0.0,3.0,0.0,133.0,36.0
17031730600,21.4,82.0,0.0,24.0,0.5226801666265982,0.0,10.0,1.0,200.0,45.0
17031710400,18.7,0.0,0.0,15.0,0.0,0.0,7.0,1.0,265.0,39.0
17031710600,18.7,0.0,0.0,4.0,0.0,0.0,11.0,1.0,130.0,28.0
17031710900,18.7,115.0,5.99,14.0,0.0,0.0,12.0,0.0,124.0,14.0
17031711100,18.7,0.0,25.2,10.0,0.0,0.0,12.0,1.0,164.0,21.0
17031691400,21.4,0.0,0.0,17.0,0.0,0.0,8.0,2.0,423.0,61.0
17031700300,15.3,0.0,12.17,21.0,0.0,1.0,4.0,1.0,339.0,51.0
17031710100,18.7,0.0,0.0,5.0,0.0,0.0,12.0,1.0,88.0,15.0
17031690200,21.4,0.0,0.75,10.0,0.0,0.0,13.0,1.0,23.0,4.0
17031690400,21.4,0.0,0.0,24.0,0.0,0.0,12.0,0.0,224.0,35.0
17031690700,21.4,0.0,0.0,0.0,0.131983921960752,0.0,12.0,1.0,8.0,2.0
17031690900,21.4,0.0,0.0,14.0,0.1559751037426927,0.0,11.0,2.0,320.0,47.0
17031680800,24.7,57.0,0.52,5.0,0.0005493587962757,0.0,12.0,2.0,40.0,9.0
17031671100,25.9,0.0,0.0,6.0,0.0,0.0,11.0,1.0,49.0,6.0
