"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1400000US17031804803","Census Tract 8048.03; Cook County; Illinois","5721",
"1400000US17031804804","Census Tract 8048.04; Cook County; Illinois","6809",
"1400000US17031804805","Census Tract 8048.05; Cook County; Illinois","6860",
"1400000US17031804806","Census Tract 8048.06; Cook County; Illinois","3796",
"1400000US17031804807","Census Tract 8048.07; Cook County; Illinois","5224",
"1400000US17031804808","Census Tract 8048.08; Cook County; Illinois","2596",
"1400000US17031804809","Census Tract 8048.09; Cook County; Illinois","4259",
"1400000US17031804810","Census Tract 8048.10; Cook County; Illinois","7097",
"1400000US17031804901","Census Tract 8049.01; Cook County; Illinois","6927",
"1400000US17031804902","Census Tract 8049.02; Cook County; Illinois","5626",
"1400000US17031805001","Census Tract 8050.01; Cook County; Illinois","4985",
"1400000US17031805002","Census Tract 8050.02; Cook County; Illinois","7422",
"1400000US17031805105","Census Tract 8051.05; Cook County; Illinois","7278",
"1400000US17031805106","Census Tract 8051.06; Cook County; Illinois","2778",
"1400000US17031805107","Census Tract 8051.07; Cook County; Illinois","6793",
"1400000US17031805108","Census Tract 8051.08; Cook County; Illinois","6400",
"1400000US17031805109","Census Tract 8051.09; Cook County; Illinois","4396",
"1400000US17031805110","Census Tract 8051.10; Cook County; Illinois","4440",
"1400000US17031805111","Census Tract 8051.11; Cook County; Illinois","7786",
"1400000US17031805112","Census Tract 8051.12; Cook County; Illinois","3482",
"1400000US17031805201","Census Tract 8052.01; Cook County; Illinois","3475",
"1400000US17031805202","Census Tract 8052.02; Cook County; Illinois","4078",
"1400000US17031805301","Census Tract 8053.01; Cook County; Illinois","3588",
"1400000US17031805302","Census Tract 8053.02; Cook County; Illinois","3873",
"1400000US17031805401","Census Tract 8054.01; Cook County; Illinois","4056",
"1400000US17031805402","Census Tract 8054.02; Cook County; Illinois","5467",
"1400000US17031805501","Census Tract 8055.01; Cook County; Illinois","3998",
"1400000US17031805502","Census Tract 8055.02; Cook County; Illinois","4295",
"1400000US17031805600","Census Tract 8056; Cook County; Illinois","4710",
"1400000US17031805701","Census Tract 8057.01; Cook County; Illinois","5485",
"1400000US17031805702","Census Tract 8057.02; Cook County; Illinois","2089",
"1400000US17031805801","Census Tract 8058.01; Cook County; Illinois","2580",
"1400000US17031805802","Census Tract 8058.02; Cook County; Illinois","5096",
"1400000US17031805901","Census Tract 8059.01; Cook County; Illinois","4341",
"1400000US17031805902","Census Tract 8059.02; Cook County; Illinois","6503",
"1400000US17031806001","Census Tract 8060.01; Cook County; Illinois","5818",
"1400000US17031806002","Census Tract 8060.02; Cook County; Illinois","7833",
"1400000US17031806004","Census Tract 8060.04; Cook County; Illinois","7554",
"1400000US17031806005","Census Tract 8060.05; Cook County; Illinois","3258",
"1400000US17031806006","Census Tract 8060.06; Cook County; Illinois","4885",
"1400000US17031806102","Census Tract 8061.02; Cook County; Illinois","4400",
"1400000US17031806103","Census Tract 8061.03; Cook County; Illinois","5269",
"1400000US17031806104","Census Tract 8061.04; Cook County; Illinois","4134",
"1400000US17031806201","Census Tract 8062.01; Cook County; Illinois","4908",
"1400000US17031806202","Census Tract 8062.02; Cook County; Illinois","4998",
"1400000US17031806300","Census Tract 8063; Cook County; Illinois","4687",
"1400000US17031806400","Census Tract 8064; Cook County; Illinois","2492",
"1400000US17031806501","Census Tract 8065.01; Cook County; Illinois","2665",
"1400000US17031806502","Census Tract 8065.02; Cook County; Illinois","4202",
"1400000US17031806600","Census Tract 8066; Cook County; Illinois","3602",
"1400000US17031806700","Census Tract 8067; Cook County; Illinois","4486",
"1400000US17031806801","Census Tract 8068.01; Cook County; Illinois","4294",
"1400000US17031806802","Census Tract 8068.02; Cook County; Illinois","3445",
"1400000US17031806900","Census Tract 8069; Cook County; Illinois","5342",
"1400000US17031807000","Census Tract 8070; Cook County; Illinois","5866",
"1400000US17031807100","Census Tract 8071; Cook County; Illinois","3984",
"1400000US17031807200","Census Tract 8072; Cook County; Illinois","6059",
"1400000US17031807300","Census Tract 8073; Cook County; Illinois","7718",
"1400000US17031807400","Census Tract 8074; Cook County; Illinois","6824",
"1400000US17031807500","Census Tract 8075; Cook County; Illinois","3327",
"1400000US17031807600","Census Tract 8076; Cook County; Illinois","6705",
"1400000US17031807700","Census Tract 8077; Cook County; Illinois","6147",
"1400000US17031807800","Census Tract 8078; Cook County; Illinois","2878",
"1400000US17031807900","Census Tract 8079; Cook County; Illinois","4201",
"1400000US17031808001","Census Tract 8080.01; Cook County; Illinois","3981",
"1400000US17031808002","Census Tract 8080.02; Cook County; Illinois","5281",
"1400000US17031808100","Census Tract 8081; Cook County; Illinois","4010",
"1400000US17031808200","Census Tract 8082; Cook County; Illinois","5646",
"1400000US17031808301","Census Tract 8083.01; Cook County; Illinois","6520",
"1400000US17031808302","Census Tract 8083.02; Cook County; Illinois","4367",
"1400000US17031808400","Census Tract 8084; Cook County; Illinois","4622",
"1400000US17031808500","Census Tract 8085; Cook County; Illinois","4239",
"1400000US17031808600","Census Tract 8086; Cook County; Illinois","2465",
"1400000US17031808702","Census Tract 8087.02; Cook County; Illinois","5481",
"1400000US17031808800","Census Tract 8088; Cook County; Illinois","3988",
"1400000US17031808900","Census Tract 8089; Cook County; Illinois","4149",
"1400000US17031809000","Census Tract 8090; Cook County; Illinois","4001",
"1400000US17031809100","Census Tract 8091; Cook County; Illinois","3437",
"1400000US17031809200","Census Tract 8092; Cook County; Illinois","4980",
"1400000US17031809300","Census Tract 8093; Cook County; Illinois","5043",
"1400000US17031809401","Census Tract 8094.01; Cook County; Illinois","2747",
"1400000US17031809402","Census Tract 8094.02; Cook County; Illinois","3374",
"1400000US17031809500","Census Tract 8095; Cook County; Illinois","4346",
"1400000US17031809600","Census Tract 8096; Cook County; Illinois","3319",
"1400000US17031809700","Census Tract 8097; Cook County; Illinois","3714",
"1400000US17031809800","Census Tract 8098; Cook County; Illinois","2678",
"1400000US17031809900","Census Tract 8099; Cook County; Illinois","3046",
"1400000US17031810000","Census Tract 8100; Cook County; Illinois","5640",
"1400000US17031810100","Census Tract 8101; Cook County; Illinois","4480",
"1400000US17031810200","Census Tract 8102; Cook County; Illinois","6222",
"1400000US17031810301","Census Tract 8103.01; Cook County; Illinois","4105",
"1400000US17031810302","Census Tract 8103.02; Cook County; Illinois","3360",
"1400000US17031810400","Census Tract 8104; Cook County; Illinois","5409",
"1400000US17031810501","Census Tract 8105.01; Cook County; Illinois","5293",
"1400000US17031810502","Census Tract 8105.02; Cook County; Illinois","5355",
"1400000US17031810600","Census Tract 8106; Cook County; Illinois","4949",
"1400000US17031810701","Census Tract 8107.01; Cook County; Illinois","4865",
"1400000US17031810702","Census Tract 8107.02; Cook County; Illinois","3914",
"1400000US17031810800","Census Tract 8108; Cook County; Illinois","5124",
"1400000US17031810900","Census Tract 8109; Cook County; Illinois","6360",
"1400000US17031811000","Census Tract 8110; Cook County; Illinois","4258",
"1400000US17031811100","Census Tract 8111; Cook County; Illinois","6703",
"1400000US17031811200","Census Tract 8112; Cook County; Illinois","5401",
"1400000US17031811301","Census Tract 8113.01; Cook County; Illinois","4802",
"1400000US17031811302","Census Tract 8113.02; Cook County; Illinois","3565",
"1400000US17031811401","Census Tract 8114.01; Cook County; Illinois","5001",
"1400000US17031811402","Census Tract 8114.02; Cook County; Illinois","4572",
"1400000US17031811500","Census Tract 8115; Cook County; Illinois","6031",
"1400000US17031811600","Census Tract 8116; Cook County; Illinois","6053",
"1400000US17031811701","Census Tract 8117.01; Cook County; Illinois","3455",
"1400000US17031811702","Census Tract 8117.02; Cook County; Illinois","5384",
"1400000US17031811800","Census Tract 8118; Cook County; Illinois","5644",
"1400000US17031811900","Census Tract 8119; Cook County; Illinois","6051",
"1400000US17031812000","Census Tract 8120; Cook County; Illinois","5666",
"1400000US17031812100","Census Tract 8121; Cook County; Illinois","4763",
"1400000US17031812200","Census Tract 8122; Cook County; Illinois","3984",
"1400000US17031812301","Census Tract 8123.01; Cook County; Illinois","4978",
"1400000US17031812302","Census Tract 8123.02; Cook County; Illinois","2681",
"1400000US17031812400","Census Tract 8124; Cook County; Illinois","3458",
"1400000US17031812500","Census Tract 8125; Cook County; Illinois","3680",
"1400000US17031812600","Census Tract 8126; Cook County; Illinois","3898",
"1400000US17031812700","Census Tract 8127; Cook County; Illinois","3192",
"1400000US17031812801","Census Tract 8128.01; Cook County; Illinois","3387",
"1400000US17031812802","Census Tract 8128.02; Cook County; Illinois","2521",
"1400000US17031812900","Census Tract 8129; Cook County; Illinois","4846",
"1400000US17031813000","Census Tract 8130; Cook County; Illinois","3935",
"1400000US17031813100","Census Tract 8131; Cook County; Illinois","4678",
"1400000US17031813200","Census Tract 8132; Cook County; Illinois","4582",
"1400000US17031813301","Census Tract 8133.01; Cook County; Illinois","3634",
"1400000US17031813302","Census Tract 8133.02; Cook County; Illinois","3858",
"1400000US17031813400","Census Tract 8134; Cook County; Illinois","7571",
"1400000US17031813500","Census Tract 8135; Cook County; Illinois","7169",
"1400000US17031813600","Census Tract 8136; Cook County; Illinois","5443",
"1400000US17031813701","Census Tract 8137.01; Cook County; Illinois","3886",
"1400000US17031813702","Census Tract 8137.02; Cook County; Illinois","4199",
"1400000US17031813801","Census Tract 8138.01; Cook County; Illinois","2856",
"1400000US17031813802","Census Tract 8138.02; Cook County; Illinois","4958",
"1400000US17031813900","Census Tract 8139; Cook County; Illinois","6768",
"1400000US17031814000","Census Tract 8140; Cook County; Illinois","4706",
"1400000US17031814100","Census Tract 8141; Cook County; Illinois","4683",
"1400000US17031814200","Census Tract 8142; Cook County; Illinois","7671",
"1400000US17031814300","Census Tract 8143; Cook County; Illinois","4690",
"1400000US17031814400","Census Tract 8144; Cook County; Illinois","7781",
"1400000US17031814500","Census Tract 8145; Cook County; Illinois","5395",
"1400000US17031814600","Census Tract 8146; Cook County; Illinois","5616",
"1400000US17031814700","Census Tract 8147; Cook County; Illinois","5548",
"1400000US17031814800","Census Tract 8148; Cook County; Illinois","6445",
"1400000US17031814900","Census Tract 8149; Cook County; Illinois","6557",
"1400000US17031815000","Census Tract 8150; Cook County; Illinois","4254",
"1400000US17031815100","Census Tract 8151; Cook County; Illinois","4318",
"1400000US17031815200","Census Tract 8152; Cook County; Illinois","6901",
"1400000US17031815300","Census Tract 8153; Cook County; Illinois","3756",
"1400000US17031815400","Census Tract 8154; Cook County; Illinois","5545",
"1400000US17031815500","Census Tract 8155; Cook County; Illinois","8310",
"1400000US17031815600","Census Tract 8156; Cook County; Illinois","5608",
"1400000US17031815701","Census Tract 8157.01; Cook County; Illinois","4124",
"1400000US17031815702","Census Tract 8157.02; Cook County; Illinois","5302",
"1400000US17031815800","Census Tract 8158; Cook County; Illinois","1630",
"1400000US17031815900","Census Tract 8159; Cook County; Illinois","4773",
"1400000US17031816000","Census Tract 8160; Cook County; Illinois","3307",
"1400000US17031816100","Census Tract 8161; Cook County; Illinois","6259",
"1400000US17031816200","Census Tract 8162; Cook County; Illinois","4163",
"1400000US17031816300","Census Tract 8163; Cook County; Illinois","4778",
"1400000US17031816401","Census Tract 8164.01; Cook County; Illinois","4664",
"1400000US17031816402","Census Tract 8164.02; Cook County; Illinois","4460",
"1400000US17031816500","Census Tract 8165; Cook County; Illinois","4262",
"1400000US17031816600","Census Tract 8166; Cook County; Illinois","4522",
"1400000US17031816700","Census Tract 8167; Cook County; Illinois","2693",
"1400000US17031816800","Census Tract 8168; Cook County; Illinois","5765",
"1400000US17031816900","Census Tract 8169; Cook County; Illinois","5561",
"1400000US17031817000","Census Tract 8170; Cook County; Illinois","5510",
"1400000US17031817101","Census Tract 8171.01; Cook County; Illinois","4563",
"1400000US17031817102","Census Tract 8171.02; Cook County; Illinois","3158",
"1400000US17031817200","Census Tract 8172; Cook County; Illinois","4821",
"1400000US17031817300","Census Tract 8173; Cook County; Illinois","2799",
"1400000US17031817400","Census Tract 8174; Cook County; Illinois","3652",
"1400000US17031817500","Census Tract 8175; Cook County; Illinois","3612",
"1400000US17031817600","Census Tract 8176; Cook County; Illinois","3825",
"1400000US17031817700","Census Tract 8177; Cook County; Illinois","4803",
"1400000US17031817900","Census Tract 8179; Cook County; Illinois","5532",
"1400000US17031818000","Census Tract 8180; Cook County; Illinois","4428",
"1400000US17031818100","Census Tract 8181; Cook County; Illinois","2330",
"1400000US17031818200","Census Tract 8182; Cook County; Illinois","4762",
"1400000US17031818300","Census Tract 8183; Cook County; Illinois","5922",
"1400000US17031818401","Census Tract 8184.01; Cook County; Illinois","3613",
"1400000US17031818402","Census Tract 8184.02; Cook County; Illinois","3282",
"1400000US17031818500","Census Tract 8185; Cook County; Illinois","5650",
"1400000US17031818600","Census Tract 8186; Cook County; Illinois","5093",
"1400000US17031818700","Census Tract 8187; Cook County; Illinois","3691",
"1400000US17031818800","Census Tract 8188; Cook County; Illinois","5692",
"1400000US17031818900","Census Tract 8189; Cook County; Illinois","4496",
"1400000US17031819000","Census Tract 8190; Cook County; Illinois","4768",
"1400000US17031819100","Census Tract 8191; Cook County; Illinois","4600",
"1400000US17031819200","Census Tract 8192; Cook County; Illinois","6154",
"1400000US17031819300","Census Tract 8193; Cook County; Illinois","2777",
"1400000US17031819400","Census Tract 8194; Cook County; Illinois","5686",
"1400000US17031819500","Census Tract 8195; Cook County; Illinois","3664",
"1400000US17031819600","Census Tract 8196; Cook County; Illinois","4083",
"1400000US17031819700","Census Tract 8197; Cook County; Illinois","6028",
"1400000US17031819801","Census Tract 8198.01; Cook County; Illinois","5364",
"1400000US17031819802","Census Tract 8198.02; Cook County; Illinois","2741",
"1400000US17031819900","Census Tract 8199; Cook County; Illinois","3514",
"1400000US17031820000","Census Tract 8200; Cook County; Illinois","2230",
"1400000US17031820101","Census Tract 8201.01; Cook County; Illinois","7889",
"1400000US17031820103","Census Tract 8201.03; Cook County; Illinois","4285",
"1400000US17031820104","Census Tract 8201.04; Cook County; Illinois","4453",
"1400000US17031820202","Census Tract 8202.02; Cook County; Illinois","3128",
"1400000US17031820203","Census Tract 8202.03; Cook County; Illinois","4038",
"1400000US17031820204","Census Tract 8202.04; Cook County; Illinois","4434",
"1400000US17031820300","Census Tract 8203; Cook County; Illinois","5588",
"1400000US17031820400","Census Tract 8204; Cook County; Illinois","5556",
"1400000US17031820501","Census Tract 8205.01; Cook County; Illinois","5905",
"1400000US17031820502","Census Tract 8205.02; Cook County; Illinois","5380",
"1400000US17031820603","Census Tract 8206.03; Cook County; Illinois","5530",
"1400000US17031820604","Census Tract 8206.04; Cook County; Illinois","3689",
"1400000US17031820605","Census Tract 8206.05; Cook County; Illinois","4523",
"1400000US17031820606","Census Tract 8206.06; Cook County; Illinois","3866",
"1400000US17031820700","Census Tract 8207; Cook County; Illinois","7110",
"1400000US17031820800","Census Tract 8208; Cook County; Illinois","3695",
"1400000US17031820901","Census Tract 8209.01; Cook County; Illinois","5582",
"1400000US17031820902","Census Tract 8209.02; Cook County; Illinois","5051",
"1400000US17031821001","Census Tract 8210.01; Cook County; Illinois","5205",
"1400000US17031821002","Census Tract 8210.02; Cook County; Illinois","5764",
"1400000US17031821101","Census Tract 8211.01; Cook County; Illinois","4876",
"1400000US17031821102","Census Tract 8211.02; Cook County; Illinois","4231",
"1400000US17031821200","Census Tract 8212; Cook County; Illinois","5641",
"1400000US17031821300","Census Tract 8213; Cook County; Illinois","5477",
"1400000US17031821401","Census Tract 8214.01; Cook County; Illinois","2870",
"1400000US17031821402","Census Tract 8214.02; Cook County; Illinois","3200",
"1400000US17031821500","Census Tract 8215; Cook County; Illinois","1421",
"1400000US17031821600","Census Tract 8216; Cook County; Illinois","4542",
"1400000US17031821700","Census Tract 8217; Cook County; Illinois","4859",
"1400000US17031821800","Census Tract 8218; Cook County; Illinois","5415",
"1400000US17031821900","Census Tract 8219; Cook County; Illinois","5129",
"1400000US17031822000","Census Tract 8220; Cook County; Illinois","4343",
"1400000US17031822101","Census Tract 8221.01; Cook County; Illinois","4606",
"1400000US17031822102","Census Tract 8221.02; Cook County; Illinois","4504",
"1400000US17031822200","Census Tract 8222; Cook County; Illinois","3929",
"1400000US17031822301","Census Tract 8223.01; Cook County; Illinois","4088",
"1400000US17031822302","Census Tract 8223.02; Cook County; Illinois","4447",
"1400000US17031822400","Census Tract 8224; Cook County; Illinois","6362",
"1400000US17031822500","Census Tract 8225; Cook County; Illinois","4496",
"1400000US17031822601","Census Tract 8226.01; Cook County; Illinois","4793",
"1400000US17031822602","Census Tract 8226.02; Cook County; Illinois","7296",
"1400000US17031822701","Census Tract 8227.01; Cook County; Illinois","4438",
"1400000US17031822702","Census Tract 8227.02; Cook County; Illinois","3828",
"1400000US17031822801","Census Tract 8228.01; Cook County; Illinois","3258",
"1400000US17031822802","Census Tract 8228.02; Cook County; Illinois","3669",
"1400000US17031822900","Census Tract 8229; Cook County; Illinois","2078",
"1400000US17031823001","Census Tract 8230.01; Cook County; Illinois","6624",
"1400000US17031823002","Census Tract 8230.02; Cook County; Illinois","6006",
"1400000US17031823101","Census Tract 8231.01; Cook County; Illinois","4515",
"1400000US17031823102","Census Tract 8231.02; Cook County; Illinois","3642",
"1400000US17031823200","Census Tract 8232; Cook County; Illinois","4775",
"1400000US17031823302","Census Tract 8233.02; Cook County; Illinois","5739",
"1400000US17031823303","Census Tract 8233.03; Cook County; Illinois","4581",
"1400000US17031823304","Census Tract 8233.04; Cook County; Illinois","5872",
"1400000US17031823400","Census Tract 8234; Cook County; Illinois","4892",
"1400000US17031823500","Census Tract 8235; Cook County; Illinois","4301",
"1400000US17031823602","Census Tract 8236.02; Cook County; Illinois","6209",
"1400000US17031823603","Census Tract 8236.03; Cook County; Illinois","2021",
"1400000US17031823604","Census Tract 8236.04; Cook County; Illinois","3509",
"1400000US17031823605","Census Tract 8236.05; Cook County; Illinois","4177",
"1400000US17031823702","Census Tract 8237.02; Cook County; Illinois","7050",
"1400000US17031823703","Census Tract 8237.03; Cook County; Illinois","8659",
"1400000US17031823704","Census Tract 8237.04; Cook County; Illinois","4191",
"1400000US17031823705","Census Tract 8237.05; Cook County; Illinois","4666",
"1400000US17031823801","Census Tract 8238.01; Cook County; Illinois","5873",
"1400000US17031823803","Census Tract 8238.03; Cook County; Illinois","7146",
"1400000US17031823805","Census Tract 8238.05; Cook County; Illinois","3189",
"1400000US17031823806","Census Tract 8238.06; Cook County; Illinois","3847",
"1400000US17031823901","Census Tract 8239.01; Cook County; Illinois","3515",
"1400000US17031823903","Census Tract 8239.03; Cook County; Illinois","4657",
"1400000US17031823904","Census Tract 8239.04; Cook County; Illinois","4043",
"1400000US17031824003","Census Tract 8240.03; Cook County; Illinois","6242",
"1400000US17031824004","Census Tract 8240.04; Cook County; Illinois","5374",
"1400000US17031824005","Census Tract 8240.05; Cook County; Illinois","5933",
"1400000US17031824006","Census Tract 8240.06; Cook County; Illinois","5096",
"1400000US17031824105","Census Tract 8241.05; Cook County; Illinois","7297",
"1400000US17031824106","Census Tract 8241.06; Cook County; Illinois","7021",
"1400000US17031824107","Census Tract 8241.07; Cook County; Illinois","6747",
"1400000US17031824113","Census Tract 8241.13; Cook County; Illinois","6322",
"1400000US17031824114","Census Tract 8241.14; Cook County; Illinois","5299",
"1400000US17031824115","Census Tract 8241.15; Cook County; Illinois","3843",
"1400000US17031824116","Census Tract 8241.16; Cook County; Illinois","5244",
"1400000US17031824119","Census Tract 8241.19; Cook County; Illinois","5456",
"1400000US17031824121","Census Tract 8241.21; Cook County; Illinois","3138",
"1400000US17031824122","Census Tract 8241.22; Cook County; Illinois","6209",
"1400000US17031824123","Census Tract 8241.23; Cook County; Illinois","7753",
"1400000US17031824124","Census Tract 8241.24; Cook County; Illinois","3679",
"1400000US17031824125","Census Tract 8241.25; Cook County; Illinois","4098",
"1400000US17031824126","Census Tract 8241.26; Cook County; Illinois","5951",
"1400000US17031824127","Census Tract 8241.27; Cook County; Illinois","3706",
"1400000US17031824128","Census Tract 8241.28; Cook County; Illinois","4638",
"1400000US17031824129","Census Tract 8241.29; Cook County; Illinois","4357",
"1400000US17031824300","Census Tract 8243; Cook County; Illinois","4499",
"1400000US17031824400","Census Tract 8244; Cook County; Illinois","2007",
"1400000US17031824503","Census Tract 8245.03; Cook County; Illinois","6880",
"1400000US17031824505","Census Tract 8245.05; Cook County; Illinois","6783",
"1400000US17031824507","Census Tract 8245.07; Cook County; Illinois","4136",
"1400000US17031824508","Census Tract 8245.08; Cook County; Illinois","3699",
"1400000US17031824509","Census Tract 8245.09; Cook County; Illinois","4154",
"1400000US17031824601","Census Tract 8246.01; Cook County; Illinois","4392",
"1400000US17031824602","Census Tract 8246.02; Cook County; Illinois","6245",
"1400000US17031824701","Census Tract 8247.01; Cook County; Illinois","3782",
"1400000US17031824702","Census Tract 8247.02; Cook County; Illinois","5453",
"1400000US17031824800","Census Tract 8248; Cook County; Illinois","7178",
"1400000US17031824900","Census Tract 8249; Cook County; Illinois","3244",
"1400000US17031825000","Census Tract 8250; Cook County; Illinois","4766",
"1400000US17031825200","Census Tract 8252; Cook County; Illinois","2016",
"1400000US17031825302","Census Tract 8253.02; Cook County; Illinois","5938",
"1400000US17031825303","Census Tract 8253.03; Cook County; Illinois","3785",
"1400000US17031825304","Census Tract 8253.04; Cook County; Illinois","3923",
"1400000US17031825400","Census Tract 8254; Cook County; Illinois","5337",
"1400000US17031825501","Census Tract 8255.01; Cook County; Illinois","5766",
"1400000US17031825503","Census Tract 8255.03; Cook County; Illinois","6540",
"1400000US17031825504","Census Tract 8255.04; Cook County; Illinois","3591",
"1400000US17031825505","Census Tract 8255.05; Cook County; Illinois","5364",
"1400000US17031825600","Census Tract 8256; Cook County; Illinois","5138",
"1400000US17031825700","Census Tract 8257; Cook County; Illinois","4046",
"1400000US17031825801","Census Tract 8258.01; Cook County; Illinois","3569",
"1400000US17031825802","Census Tract 8258.02; Cook County; Illinois","5862",
"1400000US17031825803","Census Tract 8258.03; Cook County; Illinois","5908",
"1400000US17031825900","Census Tract 8259; Cook County; Illinois","3296",
"1400000US17031826000","Census Tract 8260; Cook County; Illinois","2660",
"1400000US17031826100","Census Tract 8261; Cook County; Illinois","5931",
"1400000US17031826201","Census Tract 8262.01; Cook County; Illinois","3844",
"1400000US17031826202","Census Tract 8262.02; Cook County; Illinois","5710",
"1400000US17031826301","Census Tract 8263.01; Cook County; Illinois","3923",
"1400000US17031826303","Census Tract 8263.03; Cook County; Illinois","4068",
"1400000US17031826304","Census Tract 8263.04; Cook County; Illinois","2874",
"1400000US17031826401","Census Tract 8264.01; Cook County; Illinois","3725",
"1400000US17031826402","Census Tract 8264.02; Cook County; Illinois","4728",
"1400000US17031826500","Census Tract 8265; Cook County; Illinois","5614",
"1400000US17031826600","Census Tract 8266; Cook County; Illinois","4595",
"1400000US17031826700","Census Tract 8267; Cook County; Illinois","4573",
"1400000US17031826800","Census Tract 8268; Cook County; Illinois","4596",
"1400000US17031826901","Census Tract 8269.01; Cook County; Illinois","1462",
"1400000US17031826902","Census Tract 8269.02; Cook County; Illinois","1255",
"1400000US17031827000","Census Tract 8270; Cook County; Illinois","2968",
"1400000US17031827100","Census Tract 8271; Cook County; Illinois","2265",
"1400000US17031827200","Census Tract 8272; Cook County; Illinois","3693",
"1400000US17031827300","Census Tract 8273; Cook County; Illinois","2277",
"1400000US17031827400","Census Tract 8274; Cook County; Illinois","3230",
"1400000US17031827500","Census Tract 8275; Cook County; Illinois","4465",
"1400000US17031827600","Census Tract 8276; Cook County; Illinois","3012",
"1400000US17031827700","Census Tract 8277; Cook County; Illinois","2452",
"1400000US17031827801","Census Tract 8278.01; Cook County; Illinois","4645",
"1400000US17031827802","Census Tract 8278.02; Cook County; Illinois","3314",
"1400000US17031827804","Census Tract 8278.04; Cook County; Illinois","3149",
"1400000US17031827805","Census Tract 8278.05; Cook County; Illinois","2953",
"1400000US17031827901","Census Tract 8279.01; Cook County; Illinois","2421",
"1400000US17031827902","Census Tract 8279.02; Cook County; Illinois","4558",
"1400000US17031828000","Census Tract 8280; Cook County; Illinois","5411",
"1400000US17031828100","Census Tract 8281; Cook County; Illinois","5083",
"1400000US17031828201","Census Tract 8282.01; Cook County; Illinois","4491",
"1400000US17031828202","Census Tract 8282.02; Cook County; Illinois","4590",
"1400000US17031828300","Census Tract 8283; Cook County; Illinois","3363",
"1400000US17031828401","Census Tract 8284.01; Cook County; Illinois","3598",
"1400000US17031828402","Census Tract 8284.02; Cook County; Illinois","3688",
"1400000US17031828503","Census Tract 8285.03; Cook County; Illinois","4322",
"1400000US17031828504","Census Tract 8285.04; Cook County; Illinois","5474",
"1400000US17031828505","Census Tract 8285.05; Cook County; Illinois","6682",
"1400000US17031828507","Census Tract 8285.07; Cook County; Illinois","3999",
"1400000US17031828508","Census Tract 8285.08; Cook County; Illinois","4630",
"1400000US17031828601","Census Tract 8286.01; Cook County; Illinois","4198",
"1400000US17031828602","Census Tract 8286.02; Cook County; Illinois","4666",
"1400000US17031828701","Census Tract 8287.01; Cook County; Illinois","3780",
"1400000US17031828702","Census Tract 8287.02; Cook County; Illinois","4742",
"1400000US17031828801","Census Tract 8288.01; Cook County; Illinois","5122",
"1400000US17031828802","Census Tract 8288.02; Cook County; Illinois","2982",
"1400000US17031828900","Census Tract 8289; Cook County; Illinois","3399",
"1400000US17031829000","Census Tract 8290; Cook County; Illinois","882",
"1400000US17031829100","Census Tract 8291; Cook County; Illinois","3512",
"1400000US17031829200","Census Tract 8292; Cook County; Illinois","5547",
"1400000US17031829301","Census Tract 8293.01; Cook County; Illinois","3931",
"1400000US17031829302","Census Tract 8293.02; Cook County; Illinois","3633",
"1400000US17031829401","Census Tract 8294.01; Cook County; Illinois","1049",
"1400000US17031829402","Census Tract 8294.02; Cook County; Illinois","3088",
"1400000US17031829500","Census Tract 8295; Cook County; Illinois","4001",
"1400000US17031829600","Census Tract 8296; Cook County; Illinois","3035",
"1400000US17031829700","Census Tract 8297; Cook County; Illinois","3344",
"1400000US17031829800","Census Tract 8298; Cook County; Illinois","6891",
"1400000US17031829902","Census Tract 8299.02; Cook County; Illinois","6457",
"1400000US17031829903","Census Tract 8299.03; Cook County; Illinois","4529",
"1400000US17031829904","Census Tract 8299.04; Cook County; Illinois","4168",
"1400000US17031830001","Census Tract 8300.01; Cook County; Illinois","2432",
"1400000US17031830003","Census Tract 8300.03; Cook County; Illinois","7640",
"1400000US17031830004","Census Tract 8300.04; Cook County; Illinois","7529",
"1400000US17031830005","Census Tract 8300.05; Cook County; Illinois","3768",
"1400000US17031830006","Census Tract 8300.06; Cook County; Illinois","2526",
"1400000US17031830007","Census Tract 8300.07; Cook County; Illinois","4638",
"1400000US17031830008","Census Tract 8300.08; Cook County; Illinois","4342",
"1400000US17031830100","Census Tract 8301; Cook County; Illinois","3297",
"1400000US17031830201","Census Tract 8302.01; Cook County; Illinois","5105",
"1400000US17031830202","Census Tract 8302.02; Cook County; Illinois","3377",
"1400000US17031830300","Census Tract 8303; Cook County; Illinois","5369",
"1400000US17031830400","Census Tract 8304; Cook County; Illinois","4091",
"1400000US17031830500","Census Tract 8305; Cook County; Illinois","4410",
"1400000US17031830600","Census Tract 8306; Cook County; Illinois","4935",
"1400000US17031830700","Census Tract 8307; Cook County; Illinois","4006",
"1400000US17031830800","Census Tract 8308; Cook County; Illinois","2405",
"1400000US17031830900","Census Tract 8309; Cook County; Illinois","3076",
"1400000US17031831000","Census Tract 8310; Cook County; Illinois","2633",
"1400000US17031831100","Census Tract 8311; Cook County; Illinois","6697",
"1400000US17031831200","Census Tract 8312; Cook County; Illinois","4832",
"1400000US17031831300","Census Tract 8313; Cook County; Illinois","1251",
"1400000US17031831400","Census Tract 8314; Cook County; Illinois","2820",
"1400000US17031831500","Census Tract 8315; Cook County; Illinois","4421",
