OBJECTID,SgmtEnd1,SgmtEnd2,Street,Owner,Manager,Miles,FacName,Sub_System,TrailType,TrailSurfa,Editor,Edtdate,Muni,TrailWdth,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Status,ShapeSTLength
1489,Louetta Ln, , ,Orland Park,Orland Park,0.22325903,Orland Park System,Spur to Louetta Lane,Trail, , ,1899/12/30 00:00:00+00,Orland Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{5A66ABDC-ACD0-4E40-9E8C-FFCD849B2C0C},Existing,1178.80765908408
1490, , , ,Orland Park,Orland Park,0.15431435, , ,Trail, , ,1899/12/30 00:00:00+00,Orland Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{4C933D82-CF40-40BD-B33B-7B5B55F83427},Existing,814.77976446784
1491, , , ,Orland Park,Orland Park,0.14095941, , ,Trail, , ,1899/12/30 00:00:00+00,Orland Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{BDE9A265-4562-48AB-A061-258E92F67F19},Existing,744.265674204241
1492, , ,Stonebridge Dr,Orland Park,Orland Park,0.0100217,Orland Park System,Wolf Road Sidepath,Road Crossing, , ,,Orland Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{7F767D86-8348-4A7A-94F1-EBD8A8BAE3C1},Existing,52.9145711530624
1493, , ,179th St,DoTH,DoTH,0.0202056,Orland Park System,Wolf Road Sidepath,Road Crossing, , ,,Orland Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{3579E827-FFF7-4DC0-9C01-8D0F099C769B},Existing,106.68556742904
1494,Bernard Dr,Stonebridge Dr, ,Orland Park,Orland Park,0.10074545,Orland Park System,Wolf Road Sidepath,Sidepath, , ,,Orland Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{ECCA8013-8BE0-4F26-B2FC-FB449A4E752A},Existing,531.9359970011
1495, , ,Bernard Dr,Orland Park,Orland Park,0.00723077,Orland Park System,Wolf Road Sidepath,Road Crossing, , ,,Orland Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{72722DF5-61D2-4327-BFB9-66408237AE84},Existing,38.1784581818154
1496,163rd St, , ,Com Ed,Tinley Park Park Dist,0.10565587,Tinley Park System,ComEd Trail,Trail, , ,,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{1F573AF4-86AB-47B7-ABB4-72E302F4C240},Existing,557.862984871295
1497, , ,163rd St,Com Ed,Tinley Park Park Dist,0.01578782,Tinley Park System,ComEd Trail,Road Crossing, , ,,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{5689B1D0-B30F-4DBF-8E9E-4EF9903AD23C},Existing,83.3596928074542
1498,163rd St,167th St, ,Com Ed,Tinley Park Park Dist,0.46650865,Tinley Park System,ComEd Trail,Trail, , ,,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{322A0EE4-A3F4-4E2B-A5FE-A79858826C61},Existing,2463.1656503765
1499,167th St,169th St, ,Com Ed,Tinley Park Park Dist,0.21052014,Tinley Park System,ComEd Trail,Trail, , ,,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{B75C4625-003E-4280-B3F1-7C1AA503CE7B},Existing,1111.54635996711
1500,169th St,171st St, ,Com Ed,Tinley Park Park Dist,0.2709585,Tinley Park System,ComEd Trail,Trail, , ,,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{D937EEBE-CD5F-4295-9F41-42DE3579D001},Existing,1430.66090034721
1501, , ,167th St,Com Ed,Tinley Park Park Dist,0.01647127,Tinley Park System,ComEd Trail,Road Crossing, , ,,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{F7135D7F-00B2-4781-BCC7-7EA362532906},Existing,86.9683164351392
1502, , ,169th St,Com Ed,Tinley Park Park Dist,0.01324912,Tinley Park System,ComEd Trail,Road Crossing, , ,,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{AE4C708F-EAB2-4DC1-9640-08110481BE16},Existing,69.9553636266772
1503, , , ,DoTH,DoTH,0.05012657,Tinley Park System,ComEd Trail,Road Crossing, , ,,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{965DF3B2-46F1-4A76-9103-88A477C79539},Existing,264.668308889865
1504, , , ,Tinley Park,Tinley Park Park Dist,0.03379346, , ,Trail, , ,1899/12/30 00:00:00+00,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{575DDC22-A74A-4FE7-9BC8-DBC470680865},Existing,178.429492982697
1505,Iroquois Trace,80th Ave, ,Com Ed,Tinley Park Park Dist,0.20394309,Tinley Park System,179th Sidepath,Sidepath, , ,,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{B02E3127-B1DB-46FC-BF30-FFFDCD0A776E},Existing,1076.81951436208
1506, , ,Iroquois Trace,Com Ed,Tinley Park Park Dist,0.01141525,Tinley Park System,ComEd Trail,Road Crossing, , ,,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{A6BC28C8-DCA9-4DBC-8D93-D6C8E8C430D0},Existing,60.2725000011666
1507,W 171st St,175th St, ,Com Ed,Tinley Park Park Dist,0.50354103,Tinley Park System,ComEd Trail,Trail, , ,,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{9D0EFF4C-3D09-4D7A-9672-B8752C93A340},Existing,2658.6966440366
1508, , ,175th St,Com Ed,Tinley Park Park Dist,0.01385193,Tinley Park System,ComEd Trail,Road Crossing, , ,,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{0BEF0F1E-13D2-438E-9B5B-6D30772DDA67},Existing,73.1382061499195
1509, , , ,Tinley Park,Tinley Park Park Dist,0.67771503,Tinley Park System, ,Trail, , ,1899/12/30 00:00:00+00,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{91C76517-09D1-4E3D-9594-C7AFD020D15B},Existing,3578.33536664205
1510, , , ,Tinley Park,Tinley Park Park Dist,0.05302705,Tinley Park System, ,Trail, , ,1899/12/30 00:00:00+00,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{D249459C-8AA0-4FA8-A1CA-34A0CA0CA1B5},Existing,279.982812383929
1511,80th Avenue,167th St, ,Tinley Park,Tinley Park Park Dist,0.82113497,Tinley Park System, ,Trail, , ,1899/12/30 00:00:00+00,Tinley Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{0C6974A0-C19F-4FD2-9977-E0C7BDCA4ED7},Existing,4335.59262079125
1512, , , ,Orland Hills,Orland Hills Rec Dept,0.01720725,Orland Park System,Orland Hills,Trail, , ,1899/12/30 00:00:00+00,Orland Hills, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{E2DC3923-9266-4A16-9547-B8D9B5FF22DA},Existing,90.8542845173316
1513,Boardwalk Terrace, , ,Orland Hills,Orland Hills Rec Dept,0.12224128,Orland Park System,Orland Hills,Trail, , ,1899/12/30 00:00:00+00,Orland Hills, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{84F1F5CC-2D26-4ABD-8890-E4BB6F877D63},Existing,645.433967535034
1514,Rachel Ct,Haven Ave, ,Orland Hills,Orland Hills Rec Dept,0.13886818,Orland Park System,Orland Hills,Trail, , ,,Orland Hills, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{CC1A0991-27FC-47C8-A021-3D53ABD768AA},Existing,733.224000104643
1515, , ,Haven Ave,Orland Hills,Orland Hills,0.01276651,Orland Park System,Orland Hills,Road Crossing, , ,,Orland Hills, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{B6142D81-3B72-4CD5-BBB2-8C71A4D6CF6F},Existing,67.4071518651999
1516, , ,Meadowview Dr,Orland Hills,Orland Hills,0.01832437,Orland Park System,Orland Hills,Road Crossing, , ,1899/12/30 00:00:00+00,Orland Hills, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{8D6784DB-6EBB-4F94-BCCB-3F0C27B7F6CD},Existing,96.7526619992582
1517, , , ,Orland Hills,Orland Hills Rec Dept,0.01186171,Orland Park System,Orland Hills,Road Crossing, , ,1899/12/30 00:00:00+00,Orland Hills, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{8D1EF327-2204-42FE-BC14-A6DFAA229797},Existing,62.6298467122755
1518,Pepperwood Trail, , ,Orland Hills,Orland Hills,0.03421191,Orland Park System,Orland Hills,Trail, , ,1899/12/30 00:00:00+00,Orland Hills, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{593089FD-A4D6-424B-BDF5-ECEDC942B5B5},Existing,180.638910273697
1519,Pepperwood Trail,Meadowview Dr, ,Orland Hills,Orland Hills Rec Dept,0.25190631,Orland Park System,Orland Hills,Trail, , ,1899/12/30 00:00:00+00,Orland Hills, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{99DCE53F-4159-466C-9E1C-DCEBB2A0F629},Existing,1330.06532240901
1520,Pepperwood Trail,Meadowview Dr, ,Orland Hills,Orland Hills Rec Dept,0.40538021,Orland Park System,Orland Hills,Trail, , ,1899/12/30 00:00:00+00,Orland Hills, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{1C706DFC-67C0-49D2-983D-6F1A4F38908C},Existing,2140.40748741062
1521, , , ,DoTH,Orland Park,0.16749019, , ,Sidepath, , ,,Orland Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{1EAE2D8B-0D7B-4486-92C3-121B6A505CD5},Existing,884.348189493181
1522, , , ,Mt Prospect,Mt Prospect Park Dist,0.05373134,Local Trails, ,Trail, , ,,Mount Prospect, ,DARFA,2021/02/02 22:00:07+00,WINGENTE,2024/04/08 20:24:56+00,{9AFEDDF4-AE0A-4052-9C22-2DA4A3F3B7AA},Existing,283.701452922405
1523, , , ,Other Utility,Richton Park,0.41572132, , ,Trail, , ,,Richton Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{140FFF52-C0D4-4AB6-A7E7-4816CC525889},Existing,2195.00857377497
1524, , , ,CC FP,CC FP,0.50942743, , ,Trail, , ,,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{7E7E841F-8CDC-4983-A2FD-DBEBC2BE5BBC},Existing,2689.77685415633
1525, , , ,Mt Prospect,Mt Prospect Park Dist,0.01743482,Local Trails, ,Trail, , ,,Mount Prospect, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{8D90391D-18F0-4A85-8D66-F4A575E6D4B1},Existing,92.0558241163192
1526, , , ,Oak Lawn,Oak Lawn Park Dist,0.05880882, , ,Trail, , ,,Oak Lawn, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{DC60767B-56F0-4464-A9D8-3CD2BA2A6DFE},Existing,310.510580989328
1527, , , ,CPD,CPD,0.41426771, , ,Trail, , ,,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{31FE0948-7DA1-483D-A1FA-5CDBEF9FF351},Existing,2187.33351061196
1528, , , ,CDOT,CDOT,0.28966864, , ,Sidepath, , ,,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{A5C8C6A9-4C0F-4729-84BB-BE40AFFF38D5},Existing,1529.45040721105
1529, , , ,DoTH,Orland Park,0.40248444, , ,Sidepath, , ,,Orland Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{DFAAE131-C66A-44A9-8DE5-8783C0684BE6},Existing,2125.1178420658
1530, , , ,CC FP,CC FP,0.24674435, , ,Trail, , ,,Willow Springs, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{170090D1-FFF6-4A29-8100-BBF679566BA2},Existing,1302.81014190577
1531, , , ,DoTH,Orland Park,0.2411668, , ,Sidepath, , ,,Orland Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{562A67E9-9C38-4D24-BD83-C27488A88319},Existing,1273.36070235213
1532, , , ,Mt Prospect,Mt Prospect Park Dist,1.27430646,Local Trails, ,Trail, , ,,Mount Prospect, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{E0371AD1-539D-41F5-AD8C-468F90630FBF},Existing,6728.33808947528
1533, , , ,Oak Lawn,Oak Lawn Park Dist,0.12751039, , ,Trail, , ,,Oak Lawn, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{5B1BB51F-C8E2-41F9-9140-E78D5F943AF4},Existing,673.254875656066
1534, , , ,Glenview,Glenview,0.28421081,Glenview System, ,Sidepath, , ,,Glenview, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{78FB141B-0B36-4F7A-BED6-9FA93406ADE4},Existing,1500.63308687087
1535, , , ,Glenview,Glenview,1.04736563,Glenview System, ,Sidepath, , ,,Glenview, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{E25F8BF8-543B-47F0-A952-E9C95D647F5B},Existing,5530.09054184924
1536, , , ,CPD,CPD,0.53034744, , ,Trail, , ,,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{98EDFD0B-8214-4B87-B313-4DCEB1E0CA20},Existing,2800.23449310659
1537, , , ,IDOT,Orland Park,1.33567344, , ,Sidepath, , ,,Orland Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{6CBFD717-77D3-45B9-9C13-8AB8C3FD549F},Existing,7052.35574750421
1538, , , ,CC FP,CC FP,0.09296085, , ,Trail, , ,,Glenwood, ,DARFA,2021/02/02 22:00:07+00,MATTHEWKRAUSE,2024/06/27 14:41:21+00,{0A885E7E-8535-4CD5-A388-680914D4CE37},Existing,490.833262794633
1539, , , ,Evanston,Evanston Park Dist,0.73017204,Local Trails, ,Trail, , ,,Evanston, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{DEE61E3F-C2D7-4A56-913A-95DF30320907},Existing,3855.30839332817
1540, , , ,CPD,CPD,0.09424429, , ,Trail, , ,,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{AE0CCC4E-6A17-42F2-BFF5-0E60775E725F},Existing,497.609870893578
1541, , , ,CPD,CPD,0.03842214, , ,Trail, , ,,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{A11AEC10-96A0-4F8E-B3E6-F52535136D32},Existing,202.8688926328
1542, , , ,CPD,CPD,0.29036187,Lakefront Trail,Jackson Park Spurs,Trail, , ,,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{FF9386A6-E8B6-4817-8634-0D4C2F869347},Existing,1533.11068151472
1543, , , ,Country Club Hills,Country Club Hills,1.16223006, , ,Trail, , ,,Country Club Hills, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{B19C4C26-B332-45C1-A324-989161674AC4},Existing,6136.57473404081
1544, , ,W Lawrence Ave,CDOT,CDOT,0.01426748,Lakefront Trail,Marine Drive Paths,Road Crossing, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{451209EA-8CE7-4F0C-A330-EE5C02AF155B},Existing,75.332277383789
1545, , , ,CPD,CPD,0.24604874,Lakefront Trail,Marine Drive Paths,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{1F8AF6BF-7B48-4E86-940D-D5A9F6A7AC41},Existing,1299.13735090698
1546,W Wilson Ave,W Lawrence Ave, ,CPD,CPD,0.16192402,Lakefront Trail,Marine Drive Paths,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{5F934ED0-9B74-4B6E-BD3A-2F44D2E35EC1},Existing,854.958827071669
1547, , ,W Wilson Ave,CDOT,CDOT,0.016461,Lakefront Trail,Marine Drive Paths,Road Crossing, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{F32886B5-B49F-43D8-84D4-162DFA16B6CE},Existing,86.9140627384494
1548,W Wilson Ave,N Marine Dr, ,CPD,CPD,0.14867869,Lakefront Trail, ,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{6CD533AE-B57F-499D-B229-174879A035AC},Existing,785.023488513372
1549, , ,Foster Avenue,CPD,CPD,0.00777161,Lakefront Trail,Foster Stem,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{E48A8F84-785F-4152-A1D9-7BC454CBEE41},Existing,41.0341251467909
1550, , , ,IDOT,CDOT,0.07475651,Lakefront Trail,Foster Spur,Sidepath, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{9B48913B-4E62-437E-ADA2-E35C5ADC9A3F},Existing,394.714368825328
1551, , ,South Bound LSD on ramp,IDOT,CDOT,0.01161769,Lakefront Trail,Foster Spur,Road Crossing, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{13C9EECA-9DCC-4BF2-90DC-D7802FF94997},Existing,61.3413832669108
1552, , , ,CPD,CPD,0.0408737,Lakefront Trail,Foster Spur,Sidepath, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{B7D97013-E70F-44DB-8D05-BC30A15D1C01},Existing,215.813131058986
1553, , , ,CPD,CPD,0.01564004,Lakefront Trails,Marne Drive Trails,Road Crossing, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{7CB3C6C0-3463-4282-A1CA-911344DA824E},Existing,82.579387425828
1554, , , ,CPD,CPD,0.22121263,Lakefront Trail,Marine Drive Paths,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{7638374C-DFBE-42C5-BD69-B6737C38F10F},Existing,1168.0026964469
1555, , , ,CPD,CPD,0.29688889,Lakefront Trail,Marine Drive Paths,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{EA348DA3-76C3-42C6-B38C-DE2530676273},Existing,1567.57335725973
1556, , , ,CPD,CPD,0.25372287,Lakefront Trail,Marine Drive Paths,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{FE42A16C-21CA-4700-A60A-10FAC5F7A56F},Existing,1339.65676317043
1557, , , ,CPD,CPD,0.03401107,Lakefront Trail,Marine Drive Paths,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{8BE1359A-7F6C-42E9-8243-6EACF4D11895},Existing,179.578468925556
1558, , , ,CDOT,CDOT,0.09676483,Lakefront Trail,Foster Sidepath,Sidepath, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{7DF18C40-535F-4FF5-B1D7-1B25934F631F},Existing,510.91828878159
1559, , , ,CPD,CPD,0.20502387,Lakefront Trail,Sheridan Paths,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{67190196-F7EB-4656-81D8-DAB83AA6A4AF},Existing,1082.52605916817
1560, , , ,CPD,CPD,0.08087214,Lakefront Trail,Sheridan Paths,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{4EB05F3C-9140-4473-A55A-3F38C72BB3D5},Existing,427.004914865079
1561, , , ,CPD,CPD,0.26841573,Lakefront Trail,Sheridan Paths,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{886D77D7-A055-4040-8443-298D784D54E0},Existing,1417.23503051271
1562, , , ,CDOT,CDOT,0.16218927,Lakefront Trail,Bryn Mawr Spur,Sidepath, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{AF4BF162-B784-4DEA-A426-DC63A9F7BD9E},Existing,856.359365542388
1563, , , ,CPD,CPD,0.10626959,Lakefront Trail,Sheridan Paths,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{C0B3CF2B-1430-46FC-89F1-3F8BE7C34EBD},Existing,561.10345522061
1564, , ,North Bound LSD exit ramp,IDOT,CDOT,0.00750146,Lakefront Trail,Foster Spur,Road Crossing, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{6BF63979-0871-4BF8-BB2A-B07B9F88F693},Existing,39.6077334640124
1565,W Bryn Mawr Ave, , ,CPD,CPD,0.01309733,Lakefront Trail,Bryn Mawr Spur,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{005E0529-80EB-46BB-B58A-79F99AAED469},Existing,69.1538920690409
1566,W Bryn Mawr Ave, ,Northbound LSD off ramp,IDOT,CDOT,0.00720414,Lakefront Trail,Bryn Mawr Spur,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{A180BE8B-3A94-4900-8FC7-A72C4441CF5F},Existing,38.0378773317328
1567, , , ,Com Ed,Orland Park,0.20318795, , ,Trail, , ,,Orland Park, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{FE48B955-96F9-46C0-AF50-C5CB08D65F06},Existing,1072.83238303193
1568,S 25th Ave,S 19th Ave, ,Maywood,Maywood,0.1612585,Illinois Prairie Path,Main Stem,Trail, , ,,Maywood, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{6DDF192C-8F06-4BCA-8238-033D64DE4441},Existing,851.444901690512
1569,River Oaks Dr,170th St, ,Lansing,Lan-Oak Park Dist,0.48019738,Burnham Greenway,Cal City Lansing Segment,Trail, , ,,Lansing, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{1781C127-C2E3-47D4-BBFD-0184996497D1},Existing,2535.44216375217
1570,Harbor Street,Ivy Court, ,Glencoe,Glencoe Park Dist,0.49923846,Green Bay Trail, ,Trail, , ,,Glencoe, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{70476E91-2F7F-4A4D-8157-DAF58C8F995A},Existing,2635.9790603899
1571, , , ,Arlington Heights,Arlington Heights,0.48176523, , ,Sidepath, , ,,Arlington Heights, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{7BBF0EB6-E6EF-46D6-9EC4-1F739EFB48C9},Existing,2543.72038918233
1572, ,Kingsbury Drive, ,Com Ed,Hanover Park,0.21175847,Local Trails,Hanover Park Trails,Trail,Asphalt, ,,Hanover Park,8 to 10 feet,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{09BB07B0-6D1B-41FA-89EC-000BD57EE6C4},Existing,1118.08473692225
1573, , , ,Com Ed,Schaumburg,0.15965786,Schaumburg Bike System,Lancer Creek Trail,Trail, , ,,Schaumburg, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{FF270219-BA4F-4D10-8C69-CF83830DDDBD},Existing,842.993494189925
1574,N Smith S, N Hicks Rd, ,Palatine,Palatine Park Dist,0.37098512,Palatine Trail, ,Trail,Asphalt, ,,Palatine,8 to 10 feet,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{437D0BCE-6DFA-475E-96A4-8CAB8F8B1598},Existing,1958.80143642208
1575,Kostner Ave,S Joalyce Dr, ,Com Ed,Alsip,0.32530879,Stony Creek,Main Stem,Trail, , ,,Alsip, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{EC02EB62-F60A-4F94-B13B-436687833B66},Existing,1717.63040456572
1576, , , ,Riverpoint Center,Riverpoint Center,0.10763376, , ,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{E02A4792-8EE4-45C2-8856-5B7D274EB960},Existing,568.306238713811
1577, , , ,Rolling Meadows,Rolling Meadows,0.20126043, , ,Sidepath, , ,1899/12/30 00:00:00+00,Rolling Meadows, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/10/28 16:20:41+00,{CDC23D22-8939-4CD3-B294-B7A6B2A0310D},Existing,1062.65508747797
1578, , ,Hicks Road at Kirchhoff,IDOT,Rolling Meadows,0.02489166, , ,Road Crossing, , ,1899/12/30 00:00:00+00,Rolling Meadows, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{9C216719-4E18-4A26-8BC7-02066561DAE3},Existing,131.427938443324
1579, , , ,Rolling Meadows,Rolling Meadows,0.01847265, , ,Road Crossing, , ,1899/12/30 00:00:00+00,Rolling Meadows, ,DARFA,2021/02/02 22:00:07+00,BENETHALLER,2022/04/13 20:22:39+00,{47BC85E9-C39C-4FB4-A67D-2B146CFC080A},Existing,97.5356109785197
