GEO_ID,Census Tract Name,% population (25+) with <9 years of education,% population (25+) with at least a high school diploma,Unemployment rate (civilian labor force 16+),% families below the poverty level,median home value,median gross rent,Median Family Income,% population below 150% of the poverty threshold,median monthly mortgage,% single-parent households with children < 18,% owner-occupied housing units,% occupied housing units without complete plumbing,% households without a motor vehicle,% households without a telephone,% households with >1 person per room,% employed persons (16+) in white-collar occupations,log ratio low-to-high income
1400000US17031750300,Census Tract 7503; Cook County; Illinois,6,1660,6.7,7.6,347000,2061,102689,7.9,2620,,69.4,0.0,15.5,0.0,0.0,63.8,0.058
1400000US17031750400,Census Tract 7504; Cook County; Illinois,17,2145,2.6,0.0,307200,1333,113088,3.3,2149,,79.7,0.0,4.3,0.0,0.0,80.8,0.047
1400000US17031750500,Census Tract 7505; Cook County; Illinois,75,3676,16.0,24.3,245800,1936,62500,31.8,1622,,66.5,0.0,15.9,1.2,1.1,56.7,0.233
1400000US17031750600,Census Tract 7506; Cook County; Illinois,28,1794,4.1,41.0,187200,1241,45682,44.4,1510,,76.2,1.8,7.3,0.5,3.9,65.4,0.004
1400000US17031760801,Census Tract 7608.01; Cook County; Illinois,28,3148,2.8,14.4,170600,1497,78618,21.1,1643,,20.4,0.0,9.2,0.9,10.0,51.7,-0.215
1400000US17031760802,Census Tract 7608.02; Cook County; Illinois,174,1593,4.2,4.6,391400,1357,92069,11.1,1844,,87.9,0.0,10.8,2.9,1.5,54.5,-0.064
1400000US17031760803,Census Tract 7608.03; Cook County; Illinois,200,4979,5.1,4.0,192800,1404,80625,7.4,1531,,39.4,1.2,5.7,2.9,2.6,49.3,-0.063
1400000US17031770201,Census Tract 7702.01; Cook County; Illinois,101,4197,4.7,1.3,339600,1606,90726,5.1,2386,2.3,52.7,0.0,8.4,0.0,1.9,46.2,0.189
1400000US17031770202,Census Tract 7702.02; Cook County; Illinois,40,3266,3.8,11.7,297900,2532,90096,17.7,1484,8.8,88.8,0.6,1.7,0.0,0.0,61.2,-0.046
1400000US17031770300,Census Tract 7703; Cook County; Illinois,164,4545,2.7,6.4,337500,1701,76782,8.5,2075,4.6,68.4,0.0,3.6,0.0,3.2,41.6,-0.103
1400000US17031770400,Census Tract 7704; Cook County; Illinois,359,2561,4.9,10.8,318200,1346,85745,15.2,1951,6.7,66.1,0.3,3.4,0.0,8.1,40.4,-0.009
1400000US17031770500,Census Tract 7705; Cook County; Illinois,726,1426,6.6,12.9,31700,1415,75096,24.4,-,5.9,81.4,0.0,1.5,1.7,23.5,19.2,0.089
1400000US17031770601,Census Tract 7706.01; Cook County; Illinois,306,2172,2.9,2.9,333200,1239,85491,4.5,1938,6.5,87.9,0.0,2.7,0.0,2.5,36.9,-0.265
1400000US17031770602,Census Tract 7706.02; Cook County; Illinois,378,2268,5.1,3.1,353500,1188,85089,7.6,2235,1.3,55.5,1.1,14.9,2.9,17.0,38.6,-0.059
1400000US17031770700,Census Tract 7707; Cook County; Illinois,70,1771,2.9,5.7,344900,1040,77821,12.0,2314,1.3,30.4,2.0,5.2,0.0,3.8,38.0,0.076
1400000US17031770800,Census Tract 7708; Cook County; Illinois,170,3772,3.2,0.4,266300,1186,88079,9.8,2088,4.7,78.6,0.0,3.2,0.0,14.8,36.7,0.211
1400000US17031770901,Census Tract 7709.01; Cook County; Illinois,122,3313,4.4,3.2,318600,1221,87996,7.0,2219,4.7,81.2,0.9,9.8,2.7,1.8,41.3,-0.136
1400000US17031770902,Census Tract 7709.02; Cook County; Illinois,74,2465,10.1,9.7,366900,1391,77656,19.8,2082,11.3,65.5,0.0,5.1,0.0,1.6,50.5,-0.133
1400000US17031800100,Census Tract 8001; Cook County; Illinois,7,1520,2.8,0.6,1673200,-,249167,0.6,"4,000+",3.3,98.1,0.0,0.8,0.0,0.0,72.6,-0.135
1400000US17031800200,Census Tract 8002; Cook County; Illinois,1,4131,3.9,0.7,1186500,2178,248893,0.7,"4,000+",0.7,89.6,0.0,0.4,0.0,2.0,80.4,-0.14
1400000US17031800300,Census Tract 8003; Cook County; Illinois,0,2120,6.1,0.7,1209100,1421,"250,000+",3.9,"4,000+",3.2,95.7,0.0,1.5,0.0,0.0,73.8,
1400000US17031800400,Census Tract 8004; Cook County; Illinois,0,2332,2.8,1.9,1458100,2413,"250,000+",1.9,"4,000+",1.5,91.5,0.0,3.0,0.0,0.0,70.8,
1400000US17031800500,Census Tract 8005; Cook County; Illinois,0,3178,2.3,1.0,1227200,1764,"250,000+",5.0,"4,000+",5.3,89.8,0.0,3.2,0.7,0.0,62.2,
1400000US17031800600,Census Tract 8006; Cook County; Illinois,3,1386,3.9,0.5,1600000,"3,500+","250,000+",0.5,"4,000+",1.8,97.8,0.0,1.4,0.0,0.0,71.1,
1400000US17031800700,Census Tract 8007; Cook County; Illinois,18,3067,2.8,1.3,1007700,3131,"250,000+",2.7,"4,000+",5.4,92.9,0.0,8.2,0.0,0.0,71.0,
1400000US17031800800,Census Tract 8008; Cook County; Illinois,7,1635,3.5,1.4,590200,1806,121111,9.3,"4,000+",3.9,86.3,1.0,0.0,0.0,0.0,60.7,-0.154
1400000US17031800900,Census Tract 8009; Cook County; Illinois,38,2966,2.7,4.5,533000,"3,500+",145208,5.0,3171,6.4,93.2,0.0,2.0,0.0,0.5,68.1,0.047
1400000US17031801000,Census Tract 8010; Cook County; Illinois,0,3411,6.4,0.9,705200,1821,163542,5.0,"4,000+",3.3,81.4,2.1,10.2,2.1,1.4,67.3,-0.001
1400000US17031801100,Census Tract 8011; Cook County; Illinois,8,2857,4.5,0.7,891100,1965,235511,2.2,"4,000+",2.6,90.8,0.0,2.0,2.0,0.0,75.7,-0.219
1400000US17031801200,Census Tract 8012; Cook County; Illinois,0,2505,2.0,0.0,993700,2382,203750,0.4,"4,000+",1.1,96.0,1.4,5.8,0.0,0.5,66.8,-0.209
1400000US17031801300,Census Tract 8013; Cook County; Illinois,0,2984,5.9,6.5,1039100,1039,190313,7.5,"4,000+",2.7,76.0,0.0,8.3,0.0,0.6,72.2,-0.024
1400000US17031801400,Census Tract 8014; Cook County; Illinois,0,1999,5.1,3.8,541200,2433,169318,6.2,3035,8.2,95.6,0.0,1.1,0.6,0.4,58.3,0.167
1400000US17031801500,Census Tract 8015; Cook County; Illinois,109,4553,2.1,2.5,596900,2174,154083,3.2,3630,0.9,83.1,1.4,6.4,1.4,0.0,73.5,0.001
1400000US17031801601,Census Tract 8016.01; Cook County; Illinois,72,3385,4.6,1.3,604700,2691,105313,2.7,3419,1.5,68.5,0.0,18.7,0.0,0.3,68.0,-0.357
1400000US17031801603,Census Tract 8016.03; Cook County; Illinois,83,2438,2.1,14.1,456300,1487,79200,18.5,2551,5.5,42.3,1.5,10.7,1.0,3.1,37.0,-0.061
1400000US17031801605,Census Tract 8016.05; Cook County; Illinois,134,3912,4.8,4.6,689500,-,142500,5.8,3369,0.8,97.2,0.0,5.6,0.0,0.0,60.9,-0.037
1400000US17031801606,Census Tract 8016.06; Cook County; Illinois,28,5649,2.0,0.0,645100,2145,151776,0.6,"4,000+",0.0,87.2,0.0,3.9,0.9,1.5,56.5,-0.067
1400000US17031801607,Census Tract 8016.07; Cook County; Illinois,38,4151,0.7,2.0,663600,1550,155714,4.9,3686,3.6,80.1,0.0,5.8,0.6,0.6,52.0,-0.049
1400000US17031801608,Census Tract 8016.08; Cook County; Illinois,196,4588,4.0,6.0,581900,3338,145417,6.8,3250,2.3,80.9,0.2,7.1,3.3,1.1,69.4,-0.065
1400000US17031801701,Census Tract 8017.01; Cook County; Illinois,9,2346,1.6,0.6,786300,1908,237695,0.6,"4,000+",2.7,97.3,0.0,0.0,0.0,0.0,63.7,-0.393
1400000US17031801702,Census Tract 8017.02; Cook County; Illinois,21,3129,2.4,0.5,672900,2886,177394,0.8,3916,6.8,80.8,0.0,5.3,0.0,0.0,64.0,-0.131
1400000US17031801800,Census Tract 8018; Cook County; Illinois,0,4534,2.0,3.2,934100,2314,179485,5.9,"4,000+",3.2,88.4,0.0,6.0,0.0,0.0,67.6,-0.039
1400000US17031801901,Census Tract 8019.01; Cook County; Illinois,63,3325,9.4,5.3,455900,2305,99345,9.2,2726,4.2,83.8,0.0,3.2,0.0,4.1,52.4,0.008
1400000US17031801902,Census Tract 8019.02; Cook County; Illinois,27,2349,2.4,0.0,855400,-,203646,8.2,3708,3.5,97.3,0.0,0.9,0.0,0.0,63.9,-0.119
1400000US17031802002,Census Tract 8020.02; Cook County; Illinois,12,3326,2.1,3.7,573000,1622,133152,6.1,2988,1.1,92.3,0.4,1.5,0.4,0.0,60.2,-0.165
1400000US17031802003,Census Tract 8020.03; Cook County; Illinois,42,1547,4.1,4.0,600800,1413,175288,10.6,3095,3.7,86.6,0.0,1.2,0.0,1.3,57.1,0.101
1400000US17031802004,Census Tract 8020.04; Cook County; Illinois,177,3795,8.7,22.1,220300,1411,47134,26.2,1725,9.1,59.8,0.0,0.7,0.5,5.1,48.0,-0.244
1400000US17031802100,Census Tract 8021; Cook County; Illinois,110,2199,2.9,5.4,700600,997,180739,5.4,3869,2.1,81.3,0.0,4.1,0.0,0.0,58.8,-0.05
1400000US17031802200,Census Tract 8022; Cook County; Illinois,7,3400,3.2,3.4,655300,2349,177813,3.4,3472,2.6,79.4,0.0,5.8,0.0,0.0,67.4,0.159
1400000US17031802300,Census Tract 8023; Cook County; Illinois,3,4164,3.3,7.1,768600,2252,111071,9.5,"4,000+",5.2,52.5,0.0,12.4,0.0,3.1,64.7,-0.022
1400000US17031802402,Census Tract 8024.02; Cook County; Illinois,356,3974,4.3,3.5,394000,1398,78942,17.0,2346,7.3,70.0,0.0,6.2,3.1,4.1,42.4,-0.185
1400000US17031802403,Census Tract 8024.03; Cook County; Illinois,18,1178,8.4,3.4,244000,1951,87525,3.4,1920,3.4,75.6,0.0,3.1,0.0,1.4,45.5,-0.041
1400000US17031802404,Census Tract 8024.04; Cook County; Illinois,372,4760,4.9,13.7,192600,1921,81371,16.9,1571,1.8,63.4,0.0,5.9,0.0,10.5,31.5,0.225
1400000US17031802503,Census Tract 8025.03; Cook County; Illinois,195,4779,3.8,9.0,274800,1834,106076,16.5,2463,6.2,80.5,0.0,4.2,0.0,7.2,48.0,0.043
1400000US17031802504,Census Tract 8025.04; Cook County; Illinois,650,3745,6.0,9.2,325600,2156,100313,15.8,2114,3.8,90.9,0.0,0.6,2.2,1.6,40.0,-0.046
1400000US17031802505,Census Tract 8025.05; Cook County; Illinois,870,3199,2.3,11.4,210300,1432,79886,13.5,1760,6.1,36.7,0.0,3.3,1.2,9.0,37.1,0.115
1400000US17031802506,Census Tract 8025.06; Cook County; Illinois,269,1169,10.3,7.5,312700,1634,83056,10.7,2130,4.9,71.9,0.0,5.7,0.9,6.4,33.1,-0.115
1400000US17031802605,Census Tract 8026.05; Cook County; Illinois,129,5555,2.9,2.3,392200,1815,119375,5.6,2836,4.1,81.6,0.0,9.2,0.0,4.8,52.2,0.139
1400000US17031802607,Census Tract 8026.07; Cook County; Illinois,39,999,6.1,3.6,452300,-,120750,4.8,3257,1.6,97.6,0.0,0.8,0.0,1.0,46.5,0.24
1400000US17031802608,Census Tract 8026.08; Cook County; Illinois,75,4142,1.2,5.0,318900,1564,90778,6.3,2204,6.2,86.7,0.0,6.3,0.0,3.8,53.1,-0.019
1400000US17031802609,Census Tract 8026.09; Cook County; Illinois,1057,3777,3.1,7.5,160700,1500,68608,13.7,1504,4.6,43.3,0.6,6.8,1.9,14.8,42.8,0.17
1400000US17031802610,Census Tract 8026.10; Cook County; Illinois,36,1527,0.4,0.8,395700,1714,143500,2.2,2891,0.0,96.8,0.0,0.7,0.0,0.0,44.4,-0.008
1400000US17031802701,Census Tract 8027.01; Cook County; Illinois,371,3996,6.2,3.0,449500,1280,160658,5.7,3053,3.3,92.2,0.0,1.1,0.0,1.7,48.0,0.204
1400000US17031802702,Census Tract 8027.02; Cook County; Illinois,102,3244,3.0,6.8,453600,433,94656,8.5,2756,1.8,76.3,0.0,10.3,1.1,1.2,52.6,-0.051
1400000US17031802801,Census Tract 8028.01; Cook County; Illinois,103,3087,3.6,0.0,431400,1449,138750,2.5,2469,4.8,86.4,0.0,4.0,1.4,4.0,52.5,0.071
1400000US17031802802,Census Tract 8028.02; Cook County; Illinois,55,3905,2.6,1.2,364600,2217,118068,8.2,2563,12.2,79.9,0.0,0.9,0.5,0.0,51.1,0.058
1400000US17031802900,Census Tract 8029; Cook County; Illinois,84,3828,1.9,3.6,524200,2862,179773,4.7,3091,4.4,93.4,0.0,1.7,2.0,0.0,63.3,-0.107
1400000US17031803005,Census Tract 8030.05; Cook County; Illinois,25,1860,3.5,2.0,367900,1439,133083,3.7,2455,2.0,77.0,0.0,3.4,0.0,2.9,55.4,-0.193
1400000US17031803007,Census Tract 8030.07; Cook County; Illinois,75,3525,1.7,16.7,384300,1996,91553,20.2,2655,1.5,86.3,0.0,5.8,0.0,4.2,50.7,-0.053
1400000US17031803008,Census Tract 8030.08; Cook County; Illinois,61,3234,4.2,1.6,473900,1560,173309,2.3,3109,0.3,89.3,0.0,5.6,0.0,1.0,57.1,0.067
1400000US17031803010,Census Tract 8030.10; Cook County; Illinois,210,2823,4.3,1.6,380600,1700,119125,2.6,2374,3.3,87.6,0.0,1.3,0.5,2.0,55.0,-0.233
1400000US17031803012,Census Tract 8030.12; Cook County; Illinois,39,1548,3.7,5.2,295200,1763,85865,12.8,1996,5.2,64.1,0.0,7.2,0.0,1.5,45.5,0.041
1400000US17031803013,Census Tract 8030.13; Cook County; Illinois,12,4110,3.2,2.6,288200,1536,104564,3.2,2244,1.3,90.0,0.0,5.5,0.0,2.5,43.4,-0.012
1400000US17031803014,Census Tract 8030.14; Cook County; Illinois,140,2438,2.9,0.6,308500,1367,83030,8.3,1923,3.1,61.2,0.0,4.6,0.0,4.6,44.8,0.065
1400000US17031803015,Census Tract 8030.15; Cook County; Illinois,39,3573,3.1,6.3,386500,1382,108030,7.3,2935,1.5,77.3,0.0,7.6,0.1,1.0,42.2,-0.16
1400000US17031803016,Census Tract 8030.16; Cook County; Illinois,16,1717,3.0,3.0,440500,1932,133150,3.5,2566,6.5,41.9,0.6,6.1,3.4,10.5,58.0,-0.063
1400000US17031803017,Census Tract 8030.17; Cook County; Illinois,324,4165,0.4,4.4,426800,1745,108724,7.8,2478,1.4,57.3,0.0,5.6,1.6,10.0,50.2,-0.171
1400000US17031803100,Census Tract 8031; Cook County; Illinois,24,2214,7.1,0.6,454900,2809,170089,0.6,3017,6.0,92.9,0.0,1.0,0.0,1.1,52.8,-0.027
1400000US17031803200,Census Tract 8032; Cook County; Illinois,83,3656,2.5,7.6,388000,1231,100422,7.6,2920,0.9,83.1,0.0,15.5,0.0,0.0,45.6,-0.082
1400000US17031803300,Census Tract 8033; Cook County; Illinois,66,4144,9.1,7.1,355900,1524,96587,7.1,2257,1.0,56.3,0.0,8.1,0.4,2.2,45.6,-0.003
1400000US17031803400,Census Tract 8034; Cook County; Illinois,67,3964,1.1,4.4,490500,2323,134260,4.4,2813,11.0,83.6,0.0,0.9,0.9,0.0,51.6,-0.205
1400000US17031803500,Census Tract 8035; Cook County; Illinois,12,3638,3.5,2.2,443500,2170,131763,3.9,2794,2.7,89.5,0.0,5.8,0.7,0.0,63.9,-0.168
1400000US17031803603,Census Tract 8036.03; Cook County; Illinois,44,4361,2.6,1.0,587200,1466,174383,6.0,3698,4.2,90.6,0.8,1.8,0.9,0.8,66.9,-0.034
1400000US17031803604,Census Tract 8036.04; Cook County; Illinois,160,3064,5.0,8.0,364700,1415,87422,10.1,2331,6.2,71.3,0.0,5.0,0.0,3.8,50.0,0.159
1400000US17031803605,Census Tract 8036.05; Cook County; Illinois,235,4216,3.5,1.2,424900,1346,111063,6.3,2525,2.4,86.6,0.0,0.0,0.0,2.7,53.8,0.03
1400000US17031803607,Census Tract 8036.07; Cook County; Illinois,25,3134,3.8,3.3,363900,2702,125818,3.3,2572,6.1,93.1,0.0,1.3,0.0,0.8,52.9,-0.038
1400000US17031803608,Census Tract 8036.08; Cook County; Illinois,361,5040,6.3,7.1,466300,1858,108394,10.5,2529,4.5,50.7,0.0,6.0,1.2,0.6,50.0,-0.181
1400000US17031803611,Census Tract 8036.11; Cook County; Illinois,601,2846,2.1,11.6,189400,1437,63639,30.6,1719,4.4,60.3,0.0,10.9,3.6,11.5,39.3,-0.004
1400000US17031803612,Census Tract 8036.12; Cook County; Illinois,243,1687,1.2,7.5,300000,1448,72603,23.5,2083,7.7,22.9,0.0,11.2,1.0,12.6,43.0,0.127
1400000US17031803613,Census Tract 8036.13; Cook County; Illinois,355,1411,5.6,5.1,184700,1256,64055,27.0,1627,8.0,50.6,0.0,10.3,2.7,10.7,38.4,-0.169
1400000US17031803614,Census Tract 8036.14; Cook County; Illinois,374,1937,3.1,13.0,148700,1336,63448,27.5,1489,10.7,22.5,0.0,3.4,1.1,13.2,38.2,-0.153
1400000US17031803615,Census Tract 8036.15; Cook County; Illinois,0,1934,2.4,0.0,340300,1687,107941,3.2,2563,3.4,49.5,0.0,2.6,1.2,0.0,58.7,-0.055
1400000US17031803616,Census Tract 8036.16; Cook County; Illinois,116,3285,5.0,13.9,331800,1682,90347,13.9,2108,9.6,68.8,0.0,4.1,0.0,1.0,46.0,-0.04
1400000US17031803701,Census Tract 8037.01; Cook County; Illinois,33,2189,2.9,3.2,330400,1516,85433,9.3,2274,0.0,63.5,0.0,2.3,0.8,3.3,52.9,-0.127
1400000US17031803702,Census Tract 8037.02; Cook County; Illinois,12,4524,2.1,3.5,389400,1443,116569,5.8,2670,8.3,66.0,0.0,2.7,0.0,0.9,53.3,-0.18
1400000US17031803800,Census Tract 8038; Cook County; Illinois,175,2899,1.0,0.5,344700,2202,133380,2.4,2251,5.1,82.5,0.0,2.9,0.0,2.7,47.9,0.143
1400000US17031803901,Census Tract 8039.01; Cook County; Illinois,67,2799,4.4,9.3,222000,1919,66466,18.5,1971,3.1,60.4,0.9,11.5,0.0,1.4,48.4,-0.099
1400000US17031803902,Census Tract 8039.02; Cook County; Illinois,61,2345,8.7,1.2,311200,2068,113023,5.5,2142,2.2,89.6,0.0,0.9,0.0,5.1,47.6,0.092
1400000US17031804000,Census Tract 8040; Cook County; Illinois,263,3036,6.4,5.2,285800,1961,87196,8.7,1936,2.3,86.0,0.0,3.1,0.0,0.5,43.5,-0.001
1400000US17031804102,Census Tract 8041.02; Cook County; Illinois,43,4657,3.2,2.6,582700,2332,165680,7.9,3538,4.9,93.9,0.5,0.0,0.0,0.0,62.0,0.036
1400000US17031804104,Census Tract 8041.04; Cook County; Illinois,8,3499,2.4,2.9,379300,3198,152013,4.4,2458,3.4,88.2,0.0,2.1,0.0,0.0,51.0,-0.006
1400000US17031804105,Census Tract 8041.05; Cook County; Illinois,0,3345,2.4,1.2,432700,-,153981,1.2,2700,1.9,98.3,0.0,1.1,0.5,0.0,52.6,-0.078
1400000US17031804106,Census Tract 8041.06; Cook County; Illinois,33,4771,7.9,1.8,436900,1806,150132,4.7,3089,3.1,85.4,0.6,0.6,1.5,1.9,50.7,0.024
1400000US17031804108,Census Tract 8041.08; Cook County; Illinois,233,2753,12.2,1.3,-,1786,88773,6.3,1358,7.5,11.7,0.0,9.0,1.1,3.1,52.9,-0.174
1400000US17031804109,Census Tract 8041.09; Cook County; Illinois,98,2118,3.2,0.0,523400,1202,146382,3.0,3787,3.3,85.1,0.0,5.9,0.0,0.0,56.9,-0.047
1400000US17031804202,Census Tract 8042.02; Cook County; Illinois,102,5212,6.2,4.5,558900,2019,183859,5.1,3163,3.9,81.7,0.0,5.6,0.0,0.0,48.7,0.002
1400000US17031804203,Census Tract 8042.03; Cook County; Illinois,52,2329,1.6,0.0,934000,-,246477,3.8,"4,000+",2.7,99.1,0.0,0.0,0.0,0.0,66.9,-0.302
1400000US17031804204,Census Tract 8042.04; Cook County; Illinois,62,3242,3.0,6.0,701400,3011,157750,6.0,3799,15.8,84.4,0.0,1.6,0.6,1.1,53.5,-0.096
1400000US17031804305,Census Tract 8043.05; Cook County; Illinois,299,4750,3.7,11.4,241900,1465,79464,12.6,1799,9.1,92.3,0.0,14.5,10.0,2.0,26.4,-0.089
1400000US17031804306,Census Tract 8043.06; Cook County; Illinois,336,3137,1.2,3.9,260100,2063,105236,9.1,1759,1.9,86.7,0.0,0.1,0.0,6.1,35.1,0.035
1400000US17031804308,Census Tract 8043.08; Cook County; Illinois,91,2806,1.7,5.5,272900,1679,84244,14.1,1866,5.9,71.7,2.5,5.3,1.8,3.8,47.6,-0.021
1400000US17031804309,Census Tract 8043.09; Cook County; Illinois,185,1618,2.2,5.9,263100,2069,91595,13.6,1931,5.8,78.6,0.0,5.3,0.4,3.9,36.8,-0.043
1400000US17031804312,Census Tract 8043.12; Cook County; Illinois,35,1147,4.5,3.4,544300,-,183000,3.4,3472,1.8,93.1,1.1,1.6,2.9,0.0,52.9,-0.522
1400000US17031804313,Census Tract 8043.13; Cook County; Illinois,250,4183,7.4,5.6,332800,2336,130869,9.8,2192,2.8,78.3,0.0,0.9,0.0,1.1,39.0,0.099
1400000US17031804314,Census Tract 8043.14; Cook County; Illinois,17,1060,3.8,1.4,315200,-,101635,3.0,2211,0.0,92.0,0.0,5.9,0.0,3.1,55.1,0.09
1400000US17031804315,Census Tract 8043.15; Cook County; Illinois,128,1678,6.2,1.9,304000,1973,101806,4.6,1809,3.7,90.2,0.0,3.7,0.0,0.0,34.1,-0.067
1400000US17031804316,Census Tract 8043.16; Cook County; Illinois,62,3211,1.4,0.7,350100,2229,116835,9.0,2261,1.3,96.8,0.0,1.9,0.0,0.8,48.0,-0.095
1400000US17031804403,Census Tract 8044.03; Cook County; Illinois,190,4477,5.4,5.1,275100,1549,87445,15.7,1846,3.7,66.2,0.0,3.6,0.5,0.0,44.5,-0.143
1400000US17031804404,Census Tract 8044.04; Cook County; Illinois,514,2428,4.7,6.0,275600,1767,86546,8.0,1756,2.0,88.0,0.0,2.6,0.0,6.0,47.0,-0.185
1400000US17031804405,Census Tract 8044.05; Cook County; Illinois,259,1597,7.7,16.3,281300,1169,76906,26.4,1852,15.3,31.8,0.0,9.4,0.0,8.0,35.8,0.064
1400000US17031804406,Census Tract 8044.06; Cook County; Illinois,495,2957,4.4,16.5,223200,1847,75305,21.9,1720,5.1,89.2,0.0,2.9,0.0,4.5,34.9,-0.086
1400000US17031804505,Census Tract 8045.05; Cook County; Illinois,129,2289,1.9,5.2,232700,1538,94669,5.4,1740,4.7,68.3,0.9,3.7,0.0,2.5,42.5,-0.111
1400000US17031804506,Census Tract 8045.06; Cook County; Illinois,135,3799,3.1,6.3,360400,3025,128170,10.5,2556,5.4,83.0,0.0,4.6,0.0,1.3,52.5,0.073
1400000US17031804508,Census Tract 8045.08; Cook County; Illinois,265,1118,11.6,18.1,223500,1499,53929,25.7,1671,21.2,56.1,0.0,9.2,0.6,8.9,29.2,-0.312
1400000US17031804509,Census Tract 8045.09; Cook County; Illinois,1150,2152,2.2,15.6,257800,1463,86881,28.8,2051,14.6,68.3,0.0,11.3,1.6,20.4,32.9,-0.031
1400000US17031804510,Census Tract 8045.10; Cook County; Illinois,641,1926,5.0,12.7,267300,1262,75515,19.2,1956,12.8,64.7,0.0,14.4,2.5,14.3,38.7,-0.082
1400000US17031804511,Census Tract 8045.11; Cook County; Illinois,187,1180,2.8,14.6,284200,1452,86964,30.1,2262,10.9,41.2,1.3,4.8,0.0,13.7,44.1,0.063
1400000US17031804512,Census Tract 8045.12; Cook County; Illinois,70,2650,1.4,2.1,331400,2085,156106,2.1,1962,1.0,95.0,0.0,2.7,0.8,0.4,52.1,0.042
1400000US17031804513,Census Tract 8045.13; Cook County; Illinois,73,2520,8.1,5.2,362100,2100,123385,6.7,2429,6.2,92.7,0.0,1.5,2.1,0.0,53.2,0.009
1400000US17031804514,Census Tract 8045.14; Cook County; Illinois,64,3373,1.2,2.7,384400,1236,115995,6.2,2718,0.7,85.6,0.0,9.2,0.0,1.4,44.4,-0.271
1400000US17031804603,Census Tract 8046.03; Cook County; Illinois,235,3956,2.3,4.2,232600,1647,102414,4.9,2047,3.2,27.6,0.0,3.6,1.4,12.3,49.6,0.117
1400000US17031804606,Census Tract 8046.06; Cook County; Illinois,96,4806,4.2,3.4,418800,2169,128958,5.8,2382,4.2,89.8,0.0,8.5,0.2,0.9,56.1,-0.081
1400000US17031804607,Census Tract 8046.07; Cook County; Illinois,237,4358,2.2,2.1,412700,1661,118025,6.6,2566,2.6,75.0,1.6,11.6,2.9,0.0,45.6,-0.16
1400000US17031804608,Census Tract 8046.08; Cook County; Illinois,72,2508,2.4,3.8,308700,2221,118281,6.9,2293,4.1,71.4,0.6,1.9,0.0,1.0,59.2,-0.127
1400000US17031804609,Census Tract 8046.09; Cook County; Illinois,20,4170,3.6,3.4,420300,2204,110392,7.8,3005,5.0,69.3,0.0,1.1,0.6,2.5,61.5,-0.012
1400000US17031804610,Census Tract 8046.10; Cook County; Illinois,138,1913,1.4,6.9,233800,1734,71750,8.2,1676,0.9,73.6,0.0,3.6,1.7,6.7,42.1,0.008
1400000US17031804611,Census Tract 8046.11; Cook County; Illinois,41,3129,3.3,10.7,283900,1657,79202,12.4,2041,2.1,78.5,0.0,2.4,0.0,0.5,54.4,-0.146
1400000US17031804701,Census Tract 8047.01; Cook County; Illinois,298,3844,2.5,7.1,208700,1791,72232,20.0,1541,7.2,50.6,0.0,12.8,0.0,6.9,41.1,-0.017
1400000US17031804705,Census Tract 8047.05; Cook County; Illinois,104,2694,4.1,0.9,177400,1755,80702,13.0,1753,4.7,71.9,0.5,0.8,0.6,2.8,43.8,-0.095
1400000US17031804706,Census Tract 8047.06; Cook County; Illinois,27,1490,6.0,3.4,379500,2266,125956,7.0,2380,2.9,94.8,0.0,5.3,1.4,2.0,42.1,-0.039
1400000US17031804709,Census Tract 8047.09; Cook County; Illinois,250,4900,3.6,11.0,334300,1500,100710,16.8,1904,6.4,48.9,0.0,17.8,0.0,4.7,45.2,-0.046
1400000US17031804710,Census Tract 8047.10; Cook County; Illinois,23,2626,1.2,3.2,322800,1830,109375,3.2,1938,5.3,87.7,0.0,6.5,0.0,0.7,56.6,0.041
1400000US17031804711,Census Tract 8047.11; Cook County; Illinois,68,4385,2.5,3.2,282200,1751,85376,7.5,1993,6.8,66.6,0.0,3.0,0.0,5.5,45.3,-0.173
1400000US17031804712,Census Tract 8047.12; Cook County; Illinois,83,3253,5.7,1.6,406600,2086,103750,9.5,2306,8.0,71.0,1.7,1.5,2.0,9.9,54.5,-0.295
1400000US17031804713,Census Tract 8047.13; Cook County; Illinois,75,2830,6.1,4.1,309100,1733,75625,4.1,1957,5.2,34.6,0.7,1.7,2.4,2.9,44.2,-0.232
1400000US17031804714,Census Tract 8047.14; Cook County; Illinois,17,2330,3.2,2.4,335600,1806,102210,6.9,2273,9.6,80.2,0.0,7.3,0.0,2.1,59.7,-0.53
1400000US17031804715,Census Tract 8047.15; Cook County; Illinois,550,1820,4.1,19.3,212500,1550,73864,24.8,1416,17.3,60.6,0.0,9.5,0.0,23.2,30.4,-0.011
1400000US17031804716,Census Tract 8047.16; Cook County; Illinois,110,2938,4.5,1.3,367800,1571,106713,7.0,2359,2.9,81.1,0.0,6.0,1.1,2.1,52.2,-0.107
1400000US17031804803,Census Tract 8048.03; Cook County; Illinois,70,3440,3.2,9.5,376400,1739,104844,10.5,2493,1.0,71.0,0.0,5.4,0.0,3.3,53.1,-0.12
1400000US17031804804,Census Tract 8048.04; Cook County; Illinois,136,4049,1.4,4.2,276700,1818,83083,9.6,1650,3.9,68.6,0.0,8.5,1.2,0.8,42.6,0.068
