GEO_ID,Census Tract Name,% population (25+) with <9 years of education,% population (25+) with at least a high school diploma,Unemployment rate (civilian labor force 16+),% families below the poverty level,median home value,median gross rent,Median Family Income,% population below 150% of the poverty threshold,median monthly mortgage,% single-parent households with children < 18,% owner-occupied housing units,% occupied housing units without complete plumbing,% households without a motor vehicle,% households without a telephone,% households with >1 person per room,% employed persons (16+) in white-collar occupations,log ratio low-to-high income,Area Deprivation Index (ADI),census_tract,Tree_Canopy,Affordable_Housing,Parks,Transit_Stop,Bike_Miles,Wifi_Hotspots,School_Density,Library_Count,Small_Business,Food_Access,Tract_Area_SqMi,Population
1400000US17031691400,Census Tract 6914; Cook County; Illinois,78,1991,33.7,18.6,167300.0,1243.0,31830.0,48.3,1518.0,,39.5,0.0,46.2,0.0,0.0,59.0,-0.02,131.37407510757836,17031691400,26.352787642991515,21.1082,37.0241,49.839,0.9852,15.7791,14.658,5.863,124.0106,17.8833,0.2535,3411
1400000US17031691500,Census Tract 6915; Cook County; Illinois,55,999,23.0,51.9,,992.0,22846.0,51.9,1361.0,,23.6,3.2,46.4,4.6,0.0,41.0,0.126,147.4802103190769,17031691500,27.702988987055345,96.3455,80.5245,60.908,6.1093,7.4683,33.223,16.611,106.866,15.5039,0.2678,1806
1400000US17031700100,Census Tract 7001; Cook County; Illinois,29,1815,4.2,2.4,238300.0,1101.0,81091.0,19.8,1616.0,,80.9,3.9,14.8,0.0,2.3,59.8,-0.059,101.00089507810272,17031700100,15.347642686753137,53.5177,5.6685,84.185,0.212,0.0,33.073,6.013,113.3494,15.6344,0.8942,3326
1400000US17031700200,Census Tract 7002; Cook County; Illinois,550,3529,10.3,10.6,237000.0,1243.0,82451.0,25.0,1838.0,,86.4,0.0,8.4,0.6,10.2,40.9,-0.242,108.47099022947177,17031700200,13.941240027520829,0.0,47.7142,32.042,0.1675,4.8348,9.155,3.052,32.4992,3.3567,0.6205,6554
1400000US17031700301,Census Tract 7003.01; Cook County; Illinois,611,2610,9.5,4.4,267900.0,1463.0,95654.0,11.2,2019.0,,88.7,0.0,5.3,0.0,2.0,46.4,0.185,97.59572073022277,17031700301,15.62280749214507,0.0,80.8929,15.62,0.0,6.0108,6.942,1.736,37.1399,4.8594,0.4991,5762
1400000US17031700302,Census Tract 7003.02; Cook County; Illinois,589,2864,11.8,2.5,259100.0,1371.0,91693.0,3.6,1857.0,,96.3,0.0,4.9,1.5,1.2,43.5,-0.009,97.0099126850599,17031700302,14.286113194662615,0.0,26.125,21.194,0.0,0.0,7.065,3.532,22.2536,4.0622,0.5103,5662
1400000US17031700401,Census Tract 7004.01; Cook County; Illinois,468,3306,11.0,9.9,247900.0,1304.0,87824.0,19.2,1743.0,,84.9,0.0,8.8,0.0,2.8,44.2,0.006,103.429077114873,17031700401,21.02671223697704,14.5998,31.6403,34.352,0.0,6.9893,17.176,3.435,65.0979,8.9316,0.5723,5822
1400000US17031700402,Census Tract 7004.02; Cook County; Illinois,151,1869,7.7,8.9,256700.0,,87232.0,17.7,1761.0,,93.3,3.4,19.4,3.7,3.7,61.4,-0.08,102.58731187482232,17031700402,21.429561322752303,0.0,16.5764,36.747,0.0,2.2558,14.699,4.9,66.634,13.7188,0.4433,4082
1400000US17031700501,Census Tract 7005.01; Cook County; Illinois,18,4551,9.6,21.2,241500.0,1413.0,66300.0,39.9,1676.0,,71.2,0.0,2.8,0.0,0.0,53.9,0.233,106.28283002659876,17031700501,20.280716203792235,12.2975,54.2762,20.255,2.6807,1.5511,14.468,1.447,60.6192,8.9699,0.6447,6912
1400000US17031700502,Census Tract 7005.02; Cook County; Illinois,53,2259,11.1,5.0,264500.0,1461.0,83125.0,18.0,1866.0,,75.5,0.0,7.3,0.0,1.8,58.5,-0.056,97.41786431173632,17031700502,24.855286353283148,24.1773,31.8023,47.011,4.8446,1.5002,20.148,6.716,17.7972,0.6716,0.6666,2978
1400000US17031710100,Census Tract 7101; Cook County; Illinois,0,632,34.6,24.9,207700.0,804.0,30795.0,29.6,2135.0,,37.1,3.8,33.7,6.5,1.6,57.4,-0.087,135.10425701449836,17031710100,25.636198402032623,141.8719,97.5414,49.261,10.5277,60.0962,68.966,9.852,86.6995,14.7783,0.0832,1015
1400000US17031710200,Census Tract 7102; Cook County; Illinois,189,1719,12.5,24.9,220600.0,1001.0,37587.0,51.1,1789.0,,29.7,0.0,31.6,0.0,0.0,55.1,0.014,125.73753906001711,17031710200,24.27305336318088,59.9784,41.4037,28.047,4.3984,31.4027,15.102,2.157,26.9687,5.8252,0.2866,4635
1400000US17031710300,Census Tract 7103; Cook County; Illinois,35,760,7.8,19.0,177200.0,1061.0,55536.0,33.0,2000.0,,48.2,0.0,29.6,0.0,0.0,69.6,-0.054,112.60836864499792,17031710300,19.67722390527957,153.7921,63.8119,28.09,2.9928,55.3797,35.112,7.022,40.0281,6.3202,0.1264,1424
1400000US17031710400,Census Tract 7104; Cook County; Illinois,117,3413,28.6,36.8,186600.0,1184.0,46727.0,43.7,1793.0,,56.4,2.5,20.7,0.0,3.1,59.7,0.148,128.62230691976987,17031710400,23.26057687147585,14.7493,33.3599,27.655,3.4507,7.764,12.906,1.844,48.4882,7.1903,0.3864,5424
1400000US17031710500,Census Tract 7105; Cook County; Illinois,208,2087,10.6,15.4,197000.0,1124.0,38456.0,30.2,1799.0,,41.7,1.5,27.4,0.0,1.8,61.4,0.071,116.337748717413,17031710500,18.6363128275673,33.2012,106.0005,44.599,7.1418,3.4483,14.866,4.955,65.9068,14.8662,0.29,4036
1400000US17031710600,Census Tract 7106; Cook County; Illinois,12,1107,20.2,20.0,240400.0,1106.0,52500.0,30.0,1750.0,,41.7,0.0,39.4,0.0,0.0,39.7,0.0,122.4773657570642,17031710600,20.62119617006553,128.3705,144.9542,23.447,0.0,63.4249,46.893,11.723,76.2016,16.4127,0.0946,1706
1400000US17031710700,Census Tract 7107; Cook County; Illinois,77,1971,18.4,23.6,207700.0,1137.0,35946.0,23.6,2457.0,,33.0,0.0,29.3,0.0,3.3,46.3,-0.131,119.14281427011034,17031710700,18.18060310075313,85.0877,173.4708,35.088,0.0,36.9979,26.316,5.848,66.6667,12.2807,0.1892,3420
1400000US17031710800,Census Tract 7108; Cook County; Illinois,1,2745,18.4,20.6,186000.0,1099.0,40191.0,37.1,2027.0,,39.4,0.0,45.3,1.3,5.0,53.1,0.1,123.90803009363776,17031710800,19.7190984575636,69.5254,37.5108,37.469,3.5796,22.2152,20.816,4.163,42.6728,5.8285,0.3151,4804
1400000US17031710900,Census Tract 7109; Cook County; Illinois,17,1095,10.6,34.5,145300.0,1060.0,54125.0,34.5,1550.0,,50.8,1.3,41.5,4.7,14.2,58.3,-0.14,131.60459439059855,17031710900,21.157307265566303,102.9866,64.3692,66.941,7.6424,12.9366,56.643,10.299,62.3069,7.2091,0.3865,1942
1400000US17031711000,Census Tract 7110; Cook County; Illinois,239,1760,13.0,32.4,194600.0,1089.0,51010.0,35.4,1698.0,,42.5,0.0,24.8,3.5,11.3,54.6,-0.017,128.72586306473818,17031711000,24.554225046018725,76.1936,17.9935,42.511,5.7469,11.8718,32.701,6.54,45.7816,7.1942,0.2527,3058
1400000US17031711100,Census Tract 7111; Cook County; Illinois,18,1574,30.6,13.3,225900.0,941.0,50139.0,13.3,1793.0,,62.9,0.0,15.9,1.8,13.5,66.4,-0.06,120.09980251737264,17031711100,19.869563009603688,76.0304,103.4233,40.016,0.0,11.8812,44.018,8.003,65.6263,8.4034,0.2525,2499
1400000US17031711200,Census Tract 7112; Cook County; Illinois,203,2761,14.1,13.8,200100.0,1087.0,62872.0,19.0,1788.0,,71.8,0.0,14.8,0.0,0.0,53.6,0.051,107.83496004050852,17031711200,19.99473992813245,40.5377,121.4445,36.271,8.386,2.3574,12.801,6.401,40.751,6.4007,0.4242,4687
1400000US17031711300,Census Tract 7113; Cook County; Illinois,12,968,16.3,0.0,217300.0,1001.0,67478.0,18.6,1451.0,,58.3,0.0,18.8,0.0,3.7,38.9,-0.024,112.3016983968813,17031711300,22.632388071972763,93.0233,38.0406,41.04,9.2936,7.4019,13.68,13.68,81.3953,22.5718,0.1351,1462
1400000US17031711400,Census Tract 7114; Cook County; Illinois,32,1640,11.5,17.5,191300.0,1133.0,64615.0,26.6,1631.0,,65.7,1.9,11.1,0.0,1.0,62.2,0.011,110.55497180015348,17031711400,21.62470667696596,80.2005,3.3771,62.657,4.5989,3.4965,33.417,12.531,107.7694,17.1261,0.286,2394
1400000US17031711500,Census Tract 7115; Cook County; Illinois,41,1540,16.1,17.3,166200.0,,56677.0,32.1,1537.0,,85.8,1.1,14.8,4.1,3.0,54.4,-0.098,115.55337948065738,17031711500,25.7855269966916,23.6088,41.2892,37.943,4.7323,4.0032,25.295,8.432,18.9713,1.2648,0.2498,2372
1400000US17031720100,Census Tract 7201; Cook County; Illinois,3,2223,15.7,4.8,462900.0,,149803.0,7.4,2903.0,,96.5,0.0,1.1,0.0,0.0,75.5,-0.052,78.91439372872591,17031720100,48.79404498743454,21.5311,15.6814,56.818,3.4421,2.6344,14.952,5.981,107.3565,12.5598,0.7592,3344
1400000US17031720200,Census Tract 7202; Cook County; Illinois,9,2572,8.6,2.1,358800.0,1224.0,125600.0,5.6,2536.0,,82.1,0.0,8.8,0.0,2.9,69.2,-0.002,84.79762403806788,17031720200,42.81718675069259,0.0,31.0527,33.89,3.8872,3.095,19.366,7.262,79.8838,9.4408,0.6462,4131
1400000US17031720300,Census Tract 7203; Cook County; Illinois,25,2760,7.2,1.0,381800.0,1194.0,153048.0,1.7,2919.0,,88.5,0.0,4.7,0.0,0.0,70.5,-0.18,76.07281940120377,17031720300,35.03827467478871,0.0,57.1905,24.746,0.0,2.0496,8.249,2.75,79.4611,10.7231,0.4879,3637
1400000US17031720400,Census Tract 7204; Cook County; Illinois,5,1221,5.5,1.4,327200.0,1830.0,124625.0,13.9,2062.0,,95.4,0.0,6.5,0.0,0.0,71.3,-0.1,82.75835616154214,17031720400,28.639934258795773,0.0,53.0657,20.398,0.0,0.0,5.099,5.099,80.5711,7.1392,0.2555,1961
1400000US17031720500,Census Tract 7205; Cook County; Illinois,7,1344,3.8,0.0,383700.0,1750.0,120789.0,1.3,2241.0,,93.4,0.0,0.8,0.0,0.0,77.9,-0.168,76.46490351563948,17031720500,32.16059168332822,0.0,59.1141,47.939,0.0,2.482,14.382,9.588,84.372,6.7114,0.4029,2086
1400000US17031720600,Census Tract 7206; Cook County; Illinois,5,1207,7.3,5.2,492500.0,1483.0,160489.0,5.2,2840.0,,94.8,0.0,4.8,1.1,0.0,64.5,0.043,78.02064155321247,17031720600,39.42079493570714,0.0,96.7177,23.655,0.0,4.4524,11.827,5.914,60.9107,4.7309,0.2246,1691
1400000US17031720700,Census Tract 7207; Cook County; Illinois,0,1896,8.9,10.8,355700.0,1253.0,87188.0,10.8,2224.0,,54.0,0.0,8.2,0.0,0.0,72.2,-0.111,93.77714763902412,17031720700,46.40715162865565,0.0,27.8984,39.05,3.968,2.4661,13.017,3.254,64.4322,2.6033,0.4055,3073
1400000US17031730100,Census Tract 7301; Cook County; Illinois,27,1405,11.9,11.7,172100.0,1300.0,70000.0,17.2,1498.0,,85.8,0.0,21.0,0.0,0.0,57.1,0.069,105.55756108735802,17031730100,22.63490745082465,0.0,69.2576,28.432,0.9126,7.8895,24.37,8.123,40.6174,6.905,0.2535,2462
1400000US17031730201,Census Tract 7302.01; Cook County; Illinois,0,3491,14.9,18.1,225700.0,1151.0,39734.0,36.5,2012.0,,42.5,1.1,18.0,0.0,0.4,67.5,-0.363,111.43636690363618,17031730201,22.389774972818845,24.1692,45.6006,17.771,4.2165,5.207,14.217,5.331,50.4709,6.22,0.3841,5627
1400000US17031730202,Census Tract 7302.02; Cook County; Illinois,75,1981,6.0,0.0,210200.0,2201.0,79824.0,12.2,1619.0,,75.8,2.6,11.9,0.0,0.0,63.8,-0.19,90.86461045330236,17031730202,18.42694468750134,22.1224,59.742,31.11,3.8406,8.8183,38.023,10.37,35.9488,3.4566,0.3402,2893
1400000US17031730300,Census Tract 7303; Cook County; Illinois,0,817,20.3,7.0,177900.0,,63333.0,30.4,1567.0,,82.5,0.0,22.3,0.0,3.8,38.4,0.043,115.38909132629502,17031730300,17.61180234578082,130.0191,61.9152,47.801,10.5558,17.4368,47.801,19.12,118.5468,21.9885,0.1147,1046
1400000US17031730400,Census Tract 7304; Cook County; Illinois,0,2222,12.1,18.6,181600.0,1218.0,82642.0,19.5,1488.0,,77.2,0.0,11.8,1.0,2.9,64.4,0.186,106.9231703811062,17031730400,25.0964379786663,24.2174,25.1714,91.553,4.2277,6.0484,23.627,8.86,49.6161,7.974,0.496,3386
1400000US17031730500,Census Tract 7305; Cook County; Illinois,42,2856,10.8,11.3,164900.0,680.0,70082.0,12.3,1675.0,,94.5,1.3,12.1,2.6,0.0,51.3,0.023,106.18038903254038,17031730500,25.184254999638263,19.4313,74.3603,40.284,1.9809,5.9032,21.327,2.37,35.0711,2.8436,0.5082,4220
1400000US17031730600,Census Tract 7306; Cook County; Illinois,14,1780,9.2,16.6,168400.0,1904.0,72583.0,27.1,1432.0,,68.2,0.0,21.9,0.0,0.0,50.8,0.109,106.57722830998472,17031730600,23.411270403383224,25.1998,20.1064,73.755,7.5927,5.1533,30.731,6.146,61.1555,13.8291,0.3881,3254
1400000US17031730700,Census Tract 7307; Cook County; Illinois,25,1354,17.2,13.6,186600.0,1655.0,54167.0,15.1,1613.0,,82.2,0.0,20.0,0.0,0.0,54.4,-0.101,106.31137204261177,17031730700,24.78331627476117,35.9491,89.7887,65.761,6.7558,2.6205,30.688,8.768,67.9527,12.7137,0.3816,2281
1400000US17031740100,Census Tract 7401; Cook County; Illinois,20,2088,1.1,1.5,312100.0,1049.0,107500.0,5.3,2008.0,,89.3,0.0,1.4,0.0,1.8,66.5,-0.159,85.84409448583895,17031740100,22.03120421247253,0.0,6.3965,61.843,0.0,2.9334,9.276,3.092,61.8429,9.8949,0.3409,3234
1400000US17031740200,Census Tract 7402; Cook County; Illinois,68,3783,3.9,0.8,329000.0,2250.0,129207.0,3.2,2182.0,,86.4,0.0,7.1,0.0,3.2,63.1,-0.06,76.68144834862835,17031740200,21.51917798077412,0.0,2.8616,39.451,0.0,1.3123,3.431,1.715,22.813,6.175,0.762,5830
1400000US17031740300,Census Tract 7403; Cook County; Illinois,177,3329,6.4,4.1,319300.0,1746.0,118717.0,4.1,2207.0,,91.0,0.0,2.3,0.0,0.0,64.7,-0.155,81.1083187200894,17031740300,22.73998602038356,0.0,75.3099,32.861,0.0,1.9616,8.215,2.054,35.7363,4.9291,0.5098,4869
1400000US17031740400,Census Tract 7404; Cook County; Illinois,101,2848,4.7,6.3,301700.0,1405.0,89250.0,10.9,2264.0,,72.8,4.1,1.5,3.2,0.8,62.4,-0.056,93.31281077262774,17031740400,17.308216459454425,0.0,47.9834,48.988,2.2116,0.9135,8.52,2.13,31.9489,2.5559,1.0947,4695
1400000US17031750100,Census Tract 7501; Cook County; Illinois,77,2197,11.2,18.4,211500.0,1253.0,54443.0,21.0,2149.0,,74.8,2.1,8.3,3.2,1.5,37.1,-0.213,110.56907870515364,17031750100,25.49079448139556,0.0,64.9971,56.21,2.1437,0.0,29.443,5.353,54.6039,11.5096,0.4979,3736
1400000US17031750200,Census Tract 7502; Cook County; Illinois,5,2310,12.1,7.3,327700.0,1607.0,87273.0,21.3,1968.0,,64.0,0.0,11.5,0.0,0.0,56.2,0.109,97.70016630369298,17031750200,43.12950079765976,0.0,25.77,36.376,0.0,1.9704,23.148,3.307,54.8942,3.3069,0.5075,3024
1400000US17031750300,Census Tract 7503; Cook County; Illinois,6,1660,6.7,7.6,347000.0,2061.0,102689.0,7.9,2620.0,,69.4,0.0,15.5,0.0,0.0,63.8,0.058,85.49599238893211,17031750300,32.47487946168776,0.0,47.4821,16.194,0.0,3.9139,12.146,8.097,67.6113,9.7166,0.2555,2470
1400000US17031750400,Census Tract 7504; Cook County; Illinois,17,2145,2.6,0.0,307200.0,1333.0,113088.0,3.3,2149.0,,79.7,0.0,4.3,0.0,0.0,80.8,0.047,81.66047867383162,17031750400,26.694511619387463,0.0,79.8086,10.313,0.0,2.592,6.875,6.875,66.0021,9.2815,0.3858,2909
1400000US17031750500,Census Tract 7505; Cook County; Illinois,75,3676,16.0,24.3,245800.0,1936.0,62500.0,31.8,1622.0,,66.5,0.0,15.9,1.2,1.1,56.7,0.233,109.04089575021491,17031750500,26.078977032077965,0.0,41.8169,56.96,0.2456,1.9673,14.24,3.56,57.1378,8.722,1.0166,5618
1400000US17031750600,Census Tract 7506; Cook County; Illinois,28,1794,4.1,41.0,187200.0,1241.0,45682.0,44.4,1510.0,,76.2,1.8,7.3,0.5,3.9,65.4,0.004,119.10296859698492,17031750600,25.800007856470604,20.4678,64.1728,55.556,2.6922,3.951,29.24,5.848,78.0702,13.1579,0.5062,3420
1400000US17031760801,Census Tract 7608.01; Cook County; Illinois,28,3148,2.8,14.4,170600.0,1497.0,78618.0,21.1,1643.0,,20.4,0.0,9.2,0.9,10.0,51.7,-0.215,107.68024623603988,17031760801,24.013408774919096,0.0,3.5558,27.254,4.7655,0.0,2.271,0.0,148.7622,10.4474,0.5,4403
1400000US17031760802,Census Tract 7608.02; Cook County; Illinois,174,1593,4.2,4.6,391400.0,1357.0,92069.0,11.1,1844.0,,87.9,0.0,10.8,2.9,1.5,54.5,-0.064,94.11363501521984,17031760802,62.77688424747849,0.0,0.0,37.911,3.6105,0.0,8.425,0.0,51.3901,15.5855,2.3997,2374
1400000US17031760803,Census Tract 7608.03; Cook County; Illinois,200,4979,5.1,4.0,192800.0,1404.0,80625.0,7.4,1531.0,,39.4,1.2,5.7,2.9,2.6,49.3,-0.063,99.08864905023572,17031760803,38.43898342476121,0.0,5.8331,14.076,5.0174,0.0,1.564,0.0,15.1705,1.2512,0.3048,6394
1400000US17031770901,Census Tract 7709.01; Cook County; Illinois,122,3313,4.4,3.2,318600.0,1221.0,87996.0,7.0,2219.0,4.7,81.2,0.9,9.8,2.7,1.8,41.3,-0.136,93.59435838817537,17031770901,16.58919516933611,0.0,6.4312,0.0,0.0,4.1754,1.907,1.907,1.3346,0.0,0.479,5245
1400000US17031770902,Census Tract 7709.02; Cook County; Illinois,74,2465,10.1,9.7,366900.0,1391.0,77656.0,19.8,2082.0,11.3,65.5,0.0,5.1,0.0,1.6,50.5,-0.133,98.54229283704308,17031770902,16.448649487651366,0.0,0.947,0.0,1.2425,0.0,2.68,2.68,1.0718,0.0,0.4372,3732
1400000US17031823304,Census Tract 8233.04; Cook County; Illinois,306,3573,9.0,14.4,183700.0,1189.0,51662.0,19.6,1522.0,13.5,57.2,3.3,12.8,4.1,1.5,42.2,-0.163,113.71657992035152,17031823304,27.69548819404904,0.0,20.1933,1.703,1.3186,0.7277,6.812,3.406,0.0,0.0,1.3741,5872
1400000US17031830500,Census Tract 8305; Cook County; Illinois,576,1589,11.7,7.9,200200.0,1066.0,78347.0,24.5,1870.0,,72.5,0.0,7.6,1.3,27.0,40.0,-0.071,121.982102375744,17031830500,16.736581818422618,6.576,21.196,68.027,1.4089,0.63,27.211,6.803,83.9002,4.9887,1.5874,4410
1400000US17031830600,Census Tract 8306; Cook County; Illinois,497,2909,12.6,8.9,266200.0,1330.0,65599.0,13.5,1908.0,,24.0,0.0,29.4,0.4,8.8,54.2,0.067,112.45398779595791,17031830600,29.604352519109224,224.5187,119.167,22.29,4.9637,7.8339,14.184,6.079,101.5198,13.1712,0.2553,4935
1400000US17031830700,Census Tract 8307; Cook County; Illinois,134,3153,7.7,17.8,351200.0,1350.0,72050.0,31.8,2552.0,,33.4,0.5,46.7,0.0,4.6,57.7,-0.117,108.32129407387455,17031830700,30.000393732340648,363.9541,24.6255,57.414,4.7276,41.5924,27.459,7.489,184.7229,32.2017,0.3366,4006
1400000US17031830800,Census Tract 8308; Cook County; Illinois,35,2205,2.8,0.0,388100.0,1466.0,76768.0,2.5,2907.0,,14.9,0.0,35.9,0.0,1.4,63.3,-0.077,90.77058093633944,17031830800,24.81735789833596,25.3638,3.817,33.264,0.0,30.7929,16.632,8.316,186.2786,39.501,0.1299,2405
1400000US17031830900,Census Tract 8309; Cook County; Illinois,44,2314,8.4,9.3,577200.0,2446.0,150288.0,9.3,2977.0,,65.9,0.0,6.6,0.0,2.6,72.1,-0.077,74.27180237291073,17031830900,15.424803553466688,137.1912,18.8626,68.27,12.5966,0.0,26.008,13.004,170.3511,22.4317,0.3952,3076
1400000US17031831000,Census Tract 8310; Cook County; Illinois,0,1956,5.5,3.1,961200.0,2435.0,209904.0,3.1,,,60.7,0.0,11.9,0.0,1.4,73.6,-0.259,63.02420442845679,17031831000,30.80454703818944,73.3004,151.9289,34.182,28.9883,27.7264,22.788,7.596,124.9525,9.8747,0.1082,2633
1400000US17031831100,Census Tract 8311; Cook County; Illinois,182,4589,2.5,9.6,471400.0,1662.0,104399.0,10.6,2424.0,,45.3,0.0,21.6,0.0,2.6,60.3,-0.103,87.09667363853441,17031831100,19.4803586544034,11.3484,15.2496,44.796,6.2054,3.9355,23.891,2.986,98.7009,10.9004,0.5082,6697
1400000US17031831200,Census Tract 8312; Cook County; Illinois,650,2257,7.8,11.6,326400.0,1329.0,63628.0,22.1,2205.0,,47.7,0.0,14.3,3.0,4.0,34.7,0.033,111.66081719962575,17031831200,20.62090131501445,113.2036,60.281,22.765,1.0455,13.624,20.695,4.139,75.5381,10.7616,0.2202,4832
1400000US17031831300,Census Tract 8313; Cook County; Illinois,310,462,2.1,23.0,343200.0,1261.0,50134.0,45.2,1453.0,,30.9,1.1,19.8,0.0,10.8,34.1,0.013,126.42282756948435,17031831300,15.097441710142428,63.1495,42.9935,135.891,0.0,9.005,55.955,15.987,175.06,15.9872,0.2221,1251
1400000US17031831400,Census Tract 8314; Cook County; Illinois,213,1554,9.2,36.2,214100.0,952.0,,47.9,1366.0,,27.7,0.0,19.8,0.0,9.1,38.4,,131.02018479264862,17031831400,13.849628836190163,122.3404,105.3676,141.844,0.0,2.4609,24.823,3.546,227.6596,19.8582,0.8127,2820
1400000US17031831500,Census Tract 8315; Cook County; Illinois,246,2141,4.7,10.5,261000.0,1589.0,87727.0,22.3,2212.0,,66.0,0.0,10.4,0.0,10.5,44.8,0.007,103.29849938500978,17031831500,13.284290108800882,40.0362,102.9025,54.286,0.7141,2.6976,15.834,6.786,71.9294,11.3097,0.3707,4421
1400000US17031831600,Census Tract 8316; Cook County; Illinois,654,3895,8.2,15.1,308700.0,1214.0,61781.0,23.4,1858.0,,45.2,0.0,15.5,2.1,2.6,35.2,0.006,112.49498086134474,17031831600,21.192817681141165,12.6533,22.9619,27.114,0.0,1.7343,7.747,3.873,64.5578,9.9419,0.5766,7745
1400000US17031831700,Census Tract 8317; Cook County; Illinois,41,1441,0.9,3.6,432300.0,887.0,58875.0,14.3,2726.0,,55.9,0.0,27.6,0.0,1.1,48.0,0.035,97.99954173713314,17031831700,18.29991268545145,52.3022,54.1117,84.935,5.2292,4.8544,4.47,13.411,94.7698,8.9405,0.206,2237
1400000US17031831800,Census Tract 8318; Cook County; Illinois,209,3849,4.2,15.2,339300.0,1495.0,87470.0,24.6,2452.0,,39.6,0.0,25.1,0.0,7.5,60.3,-0.09,100.65092425658187,17031831800,27.772304198840008,74.3013,175.2037,57.941,4.1762,4.0645,22.154,5.112,77.88,20.2795,0.7381,5868
1400000US17031831900,Census Tract 8319; Cook County; Illinois,16,2342,2.5,3.7,513400.0,2317.0,132877.0,3.7,2965.0,,37.9,0.0,19.6,1.1,0.0,70.3,-0.086,75.38391705523425,17031831900,30.859729237207333,57.5658,16.0178,23.026,0.0,16.0,19.737,9.868,116.1184,11.8421,0.125,3040
1400000US17031832000,Census Tract 8320; Cook County; Illinois,1,1517,2.1,0.0,568200.0,2326.0,155000.0,0.0,3212.0,,36.7,0.0,34.0,0.0,0.0,65.9,0.012,72.7143908092157,17031832000,23.778159720843107,135.7905,16.4249,43.647,7.3343,46.6563,24.248,14.549,141.6101,31.5228,0.0643,2062
1400000US17031832100,Census Tract 8321; Cook County; Illinois,93,2438,5.2,9.1,391200.0,1810.0,96083.0,21.9,3004.0,,23.0,0.0,27.2,0.9,2.5,60.0,-0.046,94.42438522374717,17031832100,26.985025213160803,102.0528,77.4692,38.123,2.7061,34.965,14.663,5.865,87.39,19.6481,0.0858,3410
1400000US17031832200,Census Tract 8322; Cook County; Illinois,42,2427,2.5,7.6,832200.0,1939.0,151894.0,7.6,,,42.5,0.0,16.9,0.8,1.3,60.6,-0.059,78.0706153409177,17031832200,25.38582951797443,99.4223,67.0869,24.324,20.584,12.9786,15.202,3.04,114.3205,14.8981,0.1541,3289
1400000US17031832300,Census Tract 8323; Cook County; Illinois,28,1831,3.0,6.5,731400.0,2067.0,110855.0,8.8,,,34.1,0.0,18.8,0.0,0.0,64.4,-0.144,82.10595119676927,17031832300,15.76688566618769,98.3447,30.2794,97.371,13.9875,12.1803,34.08,9.737,248.296,25.8033,0.3284,2054
1400000US17031832400,Census Tract 8324; Cook County; Illinois,114,2722,4.6,0.0,548200.0,2115.0,137883.0,0.0,2936.0,,53.3,0.0,17.5,0.0,0.6,68.9,0.104,73.88024983340614,17031832400,23.3100241682835,98.8614,57.5286,19.439,19.5443,56.1347,19.439,8.331,69.7029,8.331,0.1247,3601
1400000US17031832500,Census Tract 8325; Cook County; Illinois,19,2171,6.6,2.5,865900.0,1898.0,153839.0,4.6,,,48.7,0.0,27.1,0.0,0.0,69.8,-0.001,75.79662644490479,17031832500,21.86906578400697,0.2999,36.1794,23.995,12.7272,10.1146,14.997,5.999,233.6533,35.6929,0.2966,3334
1400000US17031832600,Census Tract 8326; Cook County; Illinois,9,2940,4.7,1.1,744800.0,2651.0,220875.0,9.6,,,63.5,0.0,24.0,0.0,1.3,76.5,-0.21,63.91555498113941,17031832600,26.18413412952897,75.9585,54.9546,38.582,8.3649,10.6762,24.114,7.234,182.5416,18.5676,0.281,4147
1400000US17031832900,Census Tract 8329; Cook County; Illinois,22,1333,4.3,7.2,540200.0,1955.0,83149.0,14.2,3353.0,,33.2,0.0,33.9,1.4,3.1,73.5,-0.137,87.72595061018647,17031832900,28.308425752510207,345.3634,129.2547,45.113,16.3725,19.2184,25.063,20.05,29.0727,3.5088,0.1561,1995
1400000US17031833000,Census Tract 8330; Cook County; Illinois,0,5157,4.8,0.0,835200.0,3019.0,192016.0,2.3,,,31.8,2.1,17.7,0.0,6.9,72.0,-0.107,64.36264612864552,17031833000,17.243204251511358,176.1575,51.582,26.61,10.7466,15.7822,15.966,7.096,636.8636,50.7362,0.5069,5637
1400000US17031833100,Census Tract 8331; Cook County; Illinois,33,7608,1.6,3.4,532500.0,2626.0,164825.0,13.3,3036.0,,57.3,0.0,22.4,1.2,4.5,73.7,-0.277,64.77224051725737,17031833100,21.355909970616832,103.866,68.8028,28.442,17.1135,11.2486,6.32,3.16,137.5751,12.1142,0.3556,9493
1400000US17031833300,Census Tract 8333; Cook County; Illinois,7,1628,10.5,3.2,544400.0,2249.0,91500.0,5.6,2830.0,,35.0,0.0,41.0,0.0,2.1,62.9,-0.229,86.9593563745606,17031833300,27.046762887601595,258.5852,111.0977,44.643,15.7145,16.4384,30.907,10.302,71.0852,20.6044,0.1825,2912
1400000US17031833900,Census Tract 8339; Cook County; Illinois,201,979,17.5,48.2,194600.0,1122.0,35583.0,62.0,1605.0,,38.4,0.0,45.8,0.0,11.9,33.9,0.032,147.12453691847986,17031833900,21.023008135797426,60.4372,130.2213,42.863,8.867,21.8659,25.718,4.286,97.2996,20.5744,0.2744,2333
